"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"889298206920532","person",1,1,3,"bad","NO ANSWER",1,0,2010,2006,2015
"889298206920532","person",2,1,1,"kind","NO ANSWER",1,0,2012,2018,2004
"889298206920532","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2012,2010,2011
"889298206920532","person",4,1,3,"bad","NO ANSWER",1,0,2003,2004,2014
"889298206920532","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2010,2000,2001
"889298206920532","person",2,1,3,"bad","NO ANSWER",1,0,2009,2002,2010
"889298206920532","person",3,1,2,"trustworthy","NO ANSWER",1,0,2015,2013,2005
"889298206920532","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2013,2008,2017
"889298206920532","person",1,1,1,"kind","NO ANSWER",1,0,2002,2017,2015
"889298206920532","person",2,1,2,"trustworthy","NO ANSWER",1,0,2006,2003,2002
