"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"153197886140539","house",0,0,3,"furnished","NO ANSWER",0,0,2523,21,763
"153197886140539","house",2,0,0,"leaky","NO ANSWER",0,0,2506,22,763
"153197886140539","house",3,0,1,"roomy","NO ANSWER",0,0,2510,21,754
"153197886140539","house",2,0,4,"drafty","NO ANSWER",0,0,2511,21,752
"153197886140539","house",4,0,3,"furnished","NO ANSWER",0,0,2509,22,774
"153197886140539","house",2,0,1,"roomy","NO ANSWER",0,0,2505,20,764
"153197886140539","person",0,1,1,"kind","NO ANSWER",1,0,2516,21,765
"153197886140539","house",4,0,2,"wooden","NO ANSWER",0,0,2502,21,762
"153197886140539","person",4,1,3,"bad","NO ANSWER",1,0,2513,23,765
"153197886140539","house",2,0,5,"thatch","NO ANSWER",0,0,2508,22,756
"153197886140539","person",2,1,1,"kind","NO ANSWER",1,0,2507,21,750
"153197886140539","house",4,0,1,"roomy","NO ANSWER",0,0,2511,20,752
"153197886140539","house",1,0,3,"furnished","NO ANSWER",0,0,2508,21,752
"153197886140539","person",1,1,3,"bad","NO ANSWER",1,0,2512,21,765
"153197886140539","house",3,0,5,"thatch","NO ANSWER",0,0,2505,21,762
"153197886140539","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2503,21,751
"153197886140539","house",0,0,4,"drafty","NO ANSWER",0,0,2514,21,763
"153197886140539","person",2,1,3,"bad","NO ANSWER",1,0,2509,24,754
"153197886140539","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2510,21,751
"153197886140539","house",3,0,4,"drafty","NO ANSWER",0,0,2509,21,761
"153197886140539","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2505,21,764
"153197886140539","person",1,1,1,"kind","NO ANSWER",1,0,2517,22,761
"153197886140539","house",2,0,3,"furnished","NO ANSWER",0,0,2515,21,754
"153197886140539","house",0,0,5,"thatch","NO ANSWER",0,0,2503,22,757
"153197886140539","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2507,21,762
"153197886140539","person",3,1,2,"trustworthy","NO ANSWER",1,0,2507,24,763
"153197886140539","house",1,0,1,"roomy","NO ANSWER",0,0,2507,23,762
"153197886140539","person",0,1,0,"good","NO ANSWER",1,0,2512,21,763
"153197886140539","house",4,0,0,"leaky","NO ANSWER",0,0,2515,21,765
"153197886140539","person",3,1,3,"bad","NO ANSWER",1,0,2502,21,751
"153197886140539","house",1,0,5,"thatch","NO ANSWER",0,0,2508,23,765
"153197886140539","house",2,0,2,"wooden","NO ANSWER",0,0,2507,21,752
"153197886140539","person",1,1,0,"good","NO ANSWER",1,0,2513,22,768
"153197886140539","house",0,0,2,"wooden","NO ANSWER",0,0,2503,21,751
"153197886140539","house",3,0,0,"leaky","NO ANSWER",0,0,2507,23,752
"153197886140539","person",0,1,2,"trustworthy","NO ANSWER",1,0,2510,21,765
"153197886140539","house",4,0,5,"thatch","NO ANSWER",0,0,2513,21,761
"153197886140539","person",3,1,1,"kind","NO ANSWER",1,0,2508,22,758
"153197886140539","house",3,0,2,"wooden","NO ANSWER",0,0,2505,21,764
"153197886140539","person",2,1,2,"trustworthy","NO ANSWER",1,0,2513,23,753
"153197886140539","person",4,1,2,"trustworthy","NO ANSWER",1,0,2505,23,765
"153197886140539","house",3,0,3,"furnished","NO ANSWER",0,0,2509,23,772
"153197886140539","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2516,21,755
"153197886140539","person",4,1,1,"kind","NO ANSWER",1,0,2513,21,755
"153197886140539","house",1,0,2,"wooden","NO ANSWER",0,0,2506,21,763
"153197886140539","person",1,1,4,"cruel","NO ANSWER",1,0,2513,21,766
"153197886140539","house",1,0,0,"leaky","NO ANSWER",0,0,2516,22,779
"153197886140539","person",2,1,4,"cruel","NO ANSWER",1,0,2512,22,751
"153197886140539","person",0,1,3,"bad","NO ANSWER",1,0,2503,22,765
"153197886140539","house",0,0,0,"leaky","NO ANSWER",0,0,2505,21,752
"153197886140539","person",3,1,4,"cruel","NO ANSWER",1,0,2510,22,760
"153197886140539","person",4,1,4,"cruel","NO ANSWER",1,0,2511,22,768
