"player","tutoTime","expTime"
"360910268729040",100,"NA"
"360910268729040","NA","NA"
"360910268729040","NA","NA"
"360910268729040","NA","NA"
"360910268729040","NA","NA"
"360910268729040","NA",7
"360910268729040","NA","NA"
