"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"197787822017374","house",0,0,3,"furnished","NO ANSWER",0,0,2509,21,1011
"197787822017374","house",2,0,0,"leaky","NO ANSWER",0,0,2531,22,1010
"197787822017374","house",3,0,1,"roomy","NO ANSWER",0,0,2507,20,1012
"197787822017374","house",2,0,4,"drafty","NO ANSWER",0,0,2509,20,1004
"197787822017374","house",4,0,3,"furnished","NO ANSWER",0,0,2513,21,1016
"197787822017374","house",2,0,1,"roomy","NO ANSWER",0,0,2508,22,1013
"197787822017374","person",0,1,1,"kind","NO ANSWER",1,0,2507,21,1015
"197787822017374","house",4,0,2,"wooden","NO ANSWER",0,0,2510,21,1015
"197787822017374","person",4,1,3,"bad","NO ANSWER",1,0,2503,24,1016
"197787822017374","house",2,0,5,"thatch","NO ANSWER",0,0,2518,22,1010
"197787822017374","person",2,1,1,"kind","NO ANSWER",1,0,2510,22,1011
"197787822017374","house",4,0,1,"roomy","NO ANSWER",0,0,2507,22,1010
"197787822017374","house",1,0,3,"furnished","NO ANSWER",0,0,2515,21,1016
"197787822017374","person",1,1,3,"bad","NO ANSWER",1,0,2516,21,1011
"197787822017374","house",3,0,5,"thatch","NO ANSWER",0,0,2510,21,1011
"197787822017374","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2508,21,1014
"197787822017374","house",0,0,4,"drafty","NO ANSWER",0,0,2517,21,1011
"197787822017374","person",2,1,3,"bad","NO ANSWER",1,0,2510,22,1001
"197787822017374","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2505,23,1015
"197787822017374","house",3,0,4,"drafty","NO ANSWER",0,0,2515,21,1009
"197787822017374","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2515,21,1007
"197787822017374","person",1,1,1,"kind","NO ANSWER",1,0,2514,21,1013
"197787822017374","house",2,0,3,"furnished","NO ANSWER",0,0,2505,22,1018
"197787822017374","house",0,0,5,"thatch","NO ANSWER",0,0,2509,22,1006
"197787822017374","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2511,25,1014
"197787822017374","person",3,1,2,"trustworthy","NO ANSWER",1,0,2505,21,1009
"197787822017374","house",1,0,1,"roomy","NO ANSWER",0,0,2509,21,1015
"197787822017374","person",0,1,0,"good","NO ANSWER",1,0,2508,21,1007
"197787822017374","house",4,0,0,"leaky","NO ANSWER",0,0,2505,22,1006
"197787822017374","person",3,1,3,"bad","NO ANSWER",1,0,2513,21,1001
"197787822017374","house",1,0,5,"thatch","NO ANSWER",0,0,2514,21,1008
"197787822017374","house",2,0,2,"wooden","NO ANSWER",0,0,2510,21,1006
"197787822017374","person",1,1,0,"good","NO ANSWER",1,0,2517,22,1003
"197787822017374","house",0,0,2,"wooden","NO ANSWER",0,0,2514,21,1013
"197787822017374","house",3,0,0,"leaky","NO ANSWER",0,0,2523,23,1012
"197787822017374","person",0,1,2,"trustworthy","NO ANSWER",1,0,2510,21,1015
"197787822017374","house",4,0,5,"thatch","NO ANSWER",0,0,2503,22,1016
"197787822017374","person",3,1,1,"kind","NO ANSWER",1,0,2516,21,1010
"197787822017374","house",3,0,2,"wooden","NO ANSWER",0,0,2508,22,1002
"197787822017374","person",2,1,2,"trustworthy","NO ANSWER",1,0,2508,21,1002
"197787822017374","person",4,1,2,"trustworthy","NO ANSWER",1,0,2515,24,1003
"197787822017374","house",3,0,3,"furnished","NO ANSWER",0,0,2515,20,1012
"197787822017374","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2512,21,1005
"197787822017374","person",4,1,1,"kind","NO ANSWER",1,0,2509,21,1002
"197787822017374","house",1,0,2,"wooden","NO ANSWER",0,0,2520,22,1015
"197787822017374","person",1,1,4,"cruel","NO ANSWER",1,0,2524,22,1006
"197787822017374","person",2,1,4,"cruel","NO ANSWER",1,0,3076,3002,10014
"197787822017374","person",0,1,3,"bad","NO ANSWER",1,0,3014,3007,10003
"197787822017374","house",0,0,0,"leaky","NO ANSWER",0,0,3024,3004,10017
