"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"832415931303503","house",0,0,3,"furnished","NO ANSWER",0,0,2509,20,765
"832415931303503","house",2,0,0,"leaky","NO ANSWER",0,0,2512,21,755
"832415931303503","house",3,0,1,"roomy","NO ANSWER",0,0,2516,22,767
"832415931303503","house",2,0,4,"drafty","NO ANSWER",0,0,2504,22,761
"832415931303503","house",4,0,3,"furnished","NO ANSWER",0,0,2508,20,759
"832415931303503","person",0,1,1,"kind","NO ANSWER",1,0,2515,23,761
"832415931303503","house",4,0,2,"wooden","NO ANSWER",0,0,2515,22,758
"832415931303503","person",4,1,3,"bad","NO ANSWER",1,0,2505,21,750
"832415931303503","house",2,0,5,"thatch","NO ANSWER",0,0,2509,21,764
"832415931303503","person",2,1,1,"kind","NO ANSWER",1,0,2504,22,750
"832415931303503","house",4,0,1,"roomy","NO ANSWER",0,0,2510,21,765
"832415931303503","house",1,0,3,"furnished","NO ANSWER",0,0,2517,21,762
"832415931303503","person",1,1,3,"bad","NO ANSWER",1,0,2502,21,757
"832415931303503","house",3,0,5,"thatch","NO ANSWER",0,0,2504,21,762
"832415931303503","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2517,22,764
"832415931303503","house",0,0,4,"drafty","NO ANSWER",0,0,2513,21,756
"832415931303503","person",2,1,3,"bad","NO ANSWER",1,0,2506,22,755
"832415931303503","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2504,21,763
"832415931303503","house",3,0,4,"drafty","NO ANSWER",0,0,2516,21,760
"832415931303503","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2502,21,765
"832415931303503","person",1,1,1,"kind","NO ANSWER",1,0,2503,21,764
"832415931303503","house",2,0,3,"furnished","NO ANSWER",0,0,2510,22,753
"832415931303503","house",0,0,5,"thatch","NO ANSWER",0,0,3053,3008,10005
"832415931303503","person",0,1,5,"untrustworthy","NO ANSWER",1,0,3009,3003,10002
"832415931303503","person",3,1,2,"trustworthy","NO ANSWER",1,0,3014,3007,3004
"832415931303503","house",1,0,1,"roomy","NO ANSWER",0,0,3016,3003,3008
"832415931303503","person",0,1,0,"good","NO ANSWER",1,0,3004,3002,3013
"832415931303503","house",4,0,0,"leaky","NO ANSWER",0,0,3016,3008,3009
"832415931303503","person",3,1,3,"bad","NO ANSWER",1,0,3015,3016,3004
"832415931303503","house",1,0,5,"thatch","NO ANSWER",0,0,3016,3007,3010
"832415931303503","house",2,0,2,"wooden","NO ANSWER",0,0,3002,3013,3006
"832415931303503","person",1,1,0,"good","NO ANSWER",1,0,3013,3008,3025
"832415931303503","house",0,0,2,"wooden","NO ANSWER",0,0,1013,1005,1011
"832415931303503","house",3,0,0,"leaky","NO ANSWER",0,0,1011,1006,1002
"832415931303503","person",0,1,2,"trustworthy","NO ANSWER",1,0,1013,1009,1001
"832415931303503","house",4,0,5,"thatch","NO ANSWER",0,0,1003,1008,1014
"832415931303503","person",3,1,1,"kind","NO ANSWER",1,0,1011,1016,1005
"832415931303503","house",3,0,2,"wooden","NO ANSWER",0,0,1002,1012,1012
"832415931303503","person",2,1,2,"trustworthy","NO ANSWER",1,0,1008,1005,1014
"832415931303503","person",4,1,2,"trustworthy","NO ANSWER",1,0,1011,1003,1011
