"player","treatment","pairIndex","pairRace","pairGender","pairType","answer","correct","confidence","xCoor","yCoor","tCoor","responseTime"
"497080344801221","a",10,1,0,"False Negative",1,1,5,"0.5,1.5,7.5,23.5,53.5,91.5,141.5,190.5,229.5,262.5,271.5,276.5,280.5,283.5,285.5,289.5,293.5,298.5,299.5,298.5,297.5,295.5,292.5,290.5,288.5,286.5,283.5,280.5,278.5,276.5,274.5,273.5,271.5,270.5,269.5,269.5,268.5,267.5,267.5,267.5,266.5,266.5","36,37,44,73,124,194,285,375,446,510,528,542,551,559,567,577,584,592,594,593,592,589,584,582,580,576,572,567,564,561,559,557,555,554,553,551,550,548,547,545,544,543","0,191.90000009536743,200,213.90000009536743,229.90000009536743,245.90000009536743,261.90000009536743,277.90000009536743,294,317.90000009536743,333.90000009536743,349.90000009536743,365.90000009536743,381.90000009536743,398.10000014305115,413.90000009536743,429.90000009536743,451.80000019073486,467.90000009536743,556,563.9000000953674,579.9000000953674,596,611.9000000953674,628,651.9000000953674,665.9000000953674,681.9000000953674,697.9000000953674,713.9000000953674,730,745.9000000953674,761.9000000953674,777.9000000953674,794,817.9000000953674,834,849.9000000953674,856.1000001430511,879.9000000953674,904.3000001907349,1015.7000000476837",1015.7000000476837
"497080344801221","a",91,0,1,"False Positive",0,1,5,"-0.5,-3.5,-9.5,-30.5,-54.5,-75.5,-83.5,-94.5,-99.5,-106.5,-110.5,-116.5,-121.5,-128.5,-137.5,-147.5,-162.5,-169.5,-179.5,-189.5,-197.5,-203.5,-206.5,-209.5,-216.5,-223.5,-226.5,-228.5,-230.5,-233.5,-238.5,-240.5,-242.5,-242.5,-242.5,-242.5,-242.5","31,34,43,74,116,166,230,332,372,398,419,433,446,458,469,478,490,497,505,512,518,523,525,527,531,533,534,534,534,535,536,537,537,538,539,540,541","0,8,16,32,47.90000009536743,64,84,101.90000009536743,117.90000009536743,133.90000009536743,150,165.90000009536743,181.90000009536743,197.90000009536743,214,230,253.80000019073486,269.90000009536743,285.90000009536743,301.80000019073486,317.80000019073486,332,348,364,388,403.90000009536743,419.90000009536743,435.90000009536743,451.80000019073486,467.80000019073486,483.90000009536743,499.90000009536743,513.9000000953674,522.4000000953674,593.9000000953674,609.9000000953674,657.9000000953674",657.9000000953674
"497080344801221","a",82,0,1,"False Negative",1,1,5,"-5.5,3.5,16.5,28.5,37.5,41.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,51.5,52.5,52.5,53.5,55.5,59.5,69.5,89.5,109.5,142.5,168.5,188.5,207.5,226.5,242.5,260.5,284.5,306.5,319.5,348.5,342.5,335.5,328.5,321.5,316.5,314.5,312.5,311.5,309.5,307.5,305.5,303.5,301.5,296.5,291.5,284.5,279.5,272.5,270.5,266.5,264.5,262.5,260.5,258.5,256.5,254.5,251.5,251.5,251.5,232.5,226.5,220.5,207.5,177.5,149.5,141.5,141.5,147.5,161.5,169.5,168.5,166.5,163.5,159.5,157.5,157.5,157.5,158.5,159.5,160.5,162.5,171.5,184.5,196.5,208.5,216.5,223.5,228.5,231.5,233.5,235.5,237.5,239.5,241.5,242.5,242.5,242.5,242.5,243.5,243.5,243.5,243.5","39,50,68,84,95,100,103,105,106,106,107,108,109,111,111,112,112,117,122,139,167,195,245,283,324,361,397,429,463,505,556,584,599,596,594,592,590,587,586,585,585,584,583,581,579,577,574,571,566,564,561,559,557,556,554,552,550,548,546,544,542,540,522,515,504,482,438,399,387,388,396,417,429,426,418,401,385,372,366,365,365,366,367,369,380,398,417,435,450,462,475,484,491,496,503,510,517,520,522,524,528,532,534,535,534","0,7.900000095367432,23.90000009536743,39.90000009536743,55.90000009536743,72,89.90000009536743,103.90000009536743,112.20000004768372,135.90000009536743,262,277.90000009536743,285.90000009536743,309.90000009536743,317.90000009536743,342,381.90000009536743,1182.1000001430511,1189.9000000953674,1205.9000000953674,1221.8000001907349,1237.9000000953674,1261.9000000953674,1277.9000000953674,1293.9000000953674,1307.8000001907349,1323.8000001907349,1339.9000000953674,1356,1371.9000000953674,1395.9000000953674,1411.9000000953674,1743.8000001907349,1759.9000000953674,1775.9000000953674,1791.9000000953674,1808,1823.9000000953674,1840,1855.9000000953674,1872,1895.8000001907349,1911.9000000953674,1927.9000000953674,1941.8000001907349,1957.8000001907349,1974,1990.1000001430511,2005.9000000953674,2022,2045.9000000953674,2061.9000000953674,2077.9000000953674,2093.9000000953674,2109.9000000953674,2125.9000000953674,2141.9000000953674,2157.9000000953674,2172.2000000476837,2195.800000190735,2377.7000000476837,2396,2425.9000000953674,2445.9000000953674,2457.9000000953674,2473.9000000953674,2489.9000000953674,2506,2514.100000143051,2759.9000000953674,2791.800000190735,2808,2822.100000143051,2846,2861.800000190735,2877.9000000953674,2893.9000000953674,2909.800000190735,2925.9000000953674,2934.100000143051,2973.9000000953674,2981.9000000953674,2990,3005.9000000953674,3027.9000000953674,3043.9000000953674,3060,3076.100000143051,3092,3107.9000000953674,3124.100000143051,3140,3156.9000000953674,3179.9000000953674,3196,3212.2000000476837,3228.100000143051,3244,3258,3273.9000000953674,3289.9000000953674,3313.9000000953674,3329.9000000953674,3345.9000000953674,3608",3608
"497080344801221","a",11,1,0,"False Positive",0,1,5,"4.5,4.5,9.5,10.5,10.5,10.5,9.5,6.5,3.5,3.5,3.5,4.5,4.5,5.5,5.5,2.5,-4.5,-12.5,-20.5,-30.5,-40.5,-52.5,-64.5,-76.5,-89.5,-100.5,-113.5,-125.5,-135.5,-145.5,-153.5,-160.5,-166.5,-168.5,-171.5,-173.5,-176.5,-179.5,-181.5,-184.5,-186.5,-187.5,-188.5,-189.5,-190.5,-192.5,-195.5,-198.5,-201.5,-203.5,-204.5,-206.5,-208.5,-210.5,-212.5,-214.5,-216.5,-218.5,-220.5,-222.5,-223.5,-224.5,-225.5,-225.5","31,30,24,17,16,15,8,4,2,3,4,5,6,9,20,31,44,58,71,81,93,111,130,148,174,201,227,258,290,313,332,348,373,388,397,407,416,424,431,436,438,439,441,443,446,452,460,472,488,500,505,511,517,524,527,531,536,541,547,548,550,551,551,552","0,190.09999990463257,214,230.09999990463257,238.09999990463257,278,300,315.90000009536743,730,738.0999999046326,760.0999999046326,792,824,1450,1466.0999999046326,1482,1498,1514,1529.9000000953674,1546.0999999046326,1562.0999999046326,1578,1594,1610,1632.2999999523163,1647.9000000953674,1664,1680,1696.0999999046326,1712.0999999046326,1728,1744.0999999046326,1767.9000000953674,1784,1800,1816,1831.9000000953674,1848.0999999046326,1862,1878.2999999523163,1894.0999999046326,1910,1982,1990.0999999046326,1998,2014,2030.0999999046326,2046,2060.0999999046326,2084,2100.0999999046326,2116,2132,2148.2000000476837,2164.2000000476837,2180.2000000476837,2196.0999999046326,2212.0999999046326,2228.0999999046326,2244,2266,2281.9000000953674,2290.0999999046326,2330.0999999046326",2330.0999999046326
"497080344801221","a",85,0,1,"False Positive",0,1,4,"0.5,4.5,13.5,36.5,60.5,100.5,119.5,131.5,141.5,151.5,161.5,173.5,191.5,207.5,225.5,237.5,250.5,259.5,264.5,266.5,267.5,268.5,268.5,268.5,268.5,268.5,268.5,267.5,266.5,265.5,263.5,261.5,259.5,257.5,255.5,253.5,252.5,250.5,248.5,246.5,244.5,243.5,241.5,240.5,239.5,237.5,235.5,227.5,203.5,148.5,23.5,-60.5,-125.5,-176.5,-205.5,-223.5,-236.5,-247.5,-258.5,-272.5,-282.5,-286.5,-288.5,-289.5,-283.5,-263.5,-239.5,-218.5,-201.5,-193.5,-187.5,-183.5,-181.5,-183.5,-186.5,-189.5,-193.5,-202.5,-211.5,-221.5,-229.5,-236.5,-240.5,-242.5,-243.5","35,40,56,95,137,190,217,235,250,267,286,309,341,364,394,415,437,455,466,471,474,478,480,482,485,486,487,487,487,487,487,488,490,492,494,496,497,499,500,500,500,501,502,502,502,502,502,499,486,457,405,372,347,339,341,344,349,353,355,359,361,363,366,375,391,431,478,517,547,558,568,575,578,578,577,575,570,563,554,545,539,535,531,529,529","0,15.899999856948853,23.899999856948853,39.89999985694885,53.89999985694885,77.70000004768372,93.79999995231628,109.79999995231628,125.79999995231628,141.89999985694885,157.79999995231628,173.79999995231628,189.79999995231628,205.89999985694885,229.79999995231628,245.89999985694885,261.7999999523163,275.7999999523163,291.89999985694885,307.7999999523163,323.7999999523163,339.7999999523163,355.7999999523163,371.7999999523163,395.7999999523163,403.89999985694885,419.89999985694885,499.89999985694885,513.8999998569489,521.8999998569489,545.7999999523163,561.7999999523163,577.7999999523163,593.7999999523163,609.8999998569489,625.7999999523163,634,657.8999998569489,673.8999998569489,695.7000000476837,711.7999999523163,719.8999998569489,743.7000000476837,751.7999999523163,767.8999998569489,791.7999999523163,807.7999999523163,823.8999998569489,840,855.8999998569489,879.7999999523163,895.7999999523163,911.7999999523163,926.0999999046326,942,957.8999998569489,974,990.2000000476837,1005.7999999523163,1029.7000000476837,1045.7999999523163,1061.7999999523163,1077.7999999523163,1093.7999999523163,1109.7999999523163,1125.7999999523163,1140,1155.8999998569489,1179.7000000476837,1195.7999999523163,1211.8999998569489,1227.8999998569489,1243.8999998569489,1323.7999999523163,1345.7000000476837,1361.7000000476837,1377.7999999523163,1393.8999998569489,1409.8999998569489,1425.8999998569489,1441.8999998569489,1457.7999999523163,1473.8999998569489,1489.7999999523163,1498.0999999046326",1498.0999999046326
"497080344801221","a",49,0,0,"False Negative",0,0,3,"-6.5,-10.5,-15.5,-30.5,-58.5,-90.5,-141.5,-167.5,-191.5,-207.5,-226.5,-243.5,-255.5,-264.5,-273.5,-283.5,-294.5,-305.5,-311.5,-314.5,-314.5,-314.5,-314.5,-314.5,-313.5,-312.5,-310.5,-306.5,-303.5,-300.5,-296.5,-292.5,-287.5,-282.5,-275.5,-263.5,-257.5,-254.5,-252.5,-250.5,-248.5,-242.5,-236.5,-229.5,-222.5,-221.5,-220.5","31,40,53,87,131,180,249,287,316,339,363,391,409,420,432,444,459,476,483,491,504,514,518,519,519,519,519,519,518,517,516,515,515,515,517,525,528,530,532,534,536,539,544,548,553,555,555","0,8,16,32,47.90000009536743,64,85.80000019073486,101.90000009536743,117.90000009536743,133.90000009536743,149.90000009536743,166,181.90000009536743,198,214,230,245.90000009536743,269.90000009536743,285.90000009536743,301.90000009536743,315.80000019073486,331.90000009536743,348.2000000476837,356,372,420,436,452,467.90000009536743,483.90000009536743,499.80000019073486,513.9000000953674,529.9000000953674,546,562,586.1000001430511,602.1000001430511,617.9000000953674,634,650,665.9000000953674,681.9000000953674,697.9000000953674,713.9000000953674,735.9000000953674,751.9000000953674,760",760
"497080344801221","a",79,0,1,"False Negative",1,1,5,"-3.5,-3.5,-2.5,-2.5,-3.5,-6.5,-8.5,-12.5,-5.5,9.5,36.5,70.5,110.5,153.5,201.5,254.5,269.5,274.5,276.5,277.5,278.5,282.5,290.5,300.5,309.5,313.5,313.5,313.5,311.5,308.5,303.5,300.5,296.5,294.5,287.5,283.5,278.5,276.5,274.5,272.5,270.5,268.5,266.5,264.5,262.5,259.5,258.5,257.5","43,42,42,39,34,26,15,2,1,16,48,93,149,210,277,359,381,390,396,403,411,426,449,478,504,524,531,534,536,537,539,540,542,543,544,545,548,548,548,547,547,546,545,544,542,540,539,539","0,16.100000143051147,32,149.90000009536743,166,181.90000009536743,197.90000009536743,222,2006,2022,2037.8000001907349,2051.9000000953674,2067.800000190735,2086.100000143051,2100,2123.9000000953674,2139.9000000953674,2155.9000000953674,2172,2189.9000000953674,2203.9000000953674,2219.800000190735,2236,2252,2265.9000000953674,2289.800000190735,2305.9000000953674,2321.800000190735,2337.9000000953674,2353.9000000953674,2369.9000000953674,2385.9000000953674,2401.9000000953674,2417.9000000953674,2433.9000000953674,2449.9000000953674,2471.800000190735,2487.9000000953674,2504,2519.9000000953674,2536,2552,2568,2584,2599.9000000953674,2623.9000000953674,2640.2000000476837,2694",2694
"497080344801221","a",88,0,1,"False Positive",0,1,5,"0.5,6.5,29.5,58.5,127.5,186.5,235.5,295.5,322.5,329.5,330.5,328.5,318.5,288.5,244.5,202.5,165.5,127.5,74.5,-21.5,-83.5,-131.5,-165.5,-187.5,-200.5,-207.5,-210.5,-217.5,-221.5,-229.5,-239.5,-247.5,-254.5,-256.5,-258.5,-260.5,-263.5,-264.5,-264.5,-264.5,-262.5,-260.5,-256.5,-253.5,-249.5,-246.5,-244.5,-244.5,-243.5,-243.5,-242.5,-242.5,-241.5,-241.5,-241.5","33,38,56,83,157,242,325,423,462,475,483,490,500,522,548,574,587,590,591,577,560,544,529,522,518,515,513,507,500,491,481,474,471,470,470,471,474,476,478,481,487,494,501,509,516,521,523,524,525,526,527,528,528,527,526","0,1166,1174,1181.9000000953674,1198,1214,1229.9000000953674,1251.9000000953674,1267.9000000953674,1283.8000001907349,1299.9000000953674,1315.9000000953674,1331.9000000953674,1347.9000000953674,1364,1380.2000000476837,1396,1411.9000000953674,1428,1452,1466,1482.1000001430511,1497.9000000953674,1513.9000000953674,1530,1545.9000000953674,1562,1586,1601.9000000953674,1618,1633.9000000953674,1649.9000000953674,1666,1680,1696,1712,1736,1751.9000000953674,1768,1783.9000000953674,1799.9000000953674,1816,1832,1848,1861.9000000953674,1885.9000000953674,1901.9000000953674,1910,1926,1942,2006,2053.800000190735,2107.800000190735,2155.800000190735,2172",2172
"497080344801221","a",104,1,1,"False Negative",1,1,5,"-1.5,-1.5,-2.5,-0.5,4.5,11.5,19.5,26.5,35.5,49.5,75.5,105.5,130.5,158.5,174.5,188.5,196.5,200.5,203.5,204.5,206.5,208.5,214.5,219.5,221.5,223.5,225.5,226.5,228.5,230.5,233.5,234.5,234.5,234.5,234.5,234.5,232.5,230.5,229.5,229.5,228.5,228.5,226.5,226.5,225.5,225.5","37,36,36,38,44,54,68,85,106,135,183,244,305,386,427,458,482,496,504,509,515,523,539,547,554,556,559,561,563,565,567,569,570,569,568,567,564,562,560,558,556,554,551,549,548,546","0,6,54,442,457.90000009536743,473.90000009536743,489.90000009536743,505.90000009536743,521.9000000953674,537.9000000953674,554,569.9000000953674,586,610.2000000476837,626,640.1000001430511,656.1000001430511,672,688,704.2000000476837,720,736,759.9000000953674,775.9000000953674,791.9000000953674,808,823.9000000953674,839.8000001907349,860,872,886,901.9000000953674,926,1064.1000001430511,1107.9000000953674,1124,1140,1156.1000001430511,1172,1188,1204,1220,1244,1259.9000000953674,1268,1289.9000000953674",1289.9000000953674
"497080344801221","a",55,0,0,"False Negative",0,0,3,"4.5,6.5,11.5,14.5,14.5,16.5,16.5,16.5,6.5,-2.5,-10.5,-19.5,-34.5,-50.5,-68.5,-92.5,-105.5,-119.5,-126.5,-134.5,-140.5,-143.5,-145.5,-146.5,-146.5,-145.5,-142.5,-138.5,-134.5,-131.5,-130.5,-129.5,-129.5,-128.5,-127.5,-124.5,-105.5,-79.5,-35.5,11.5,27.5,74.5,100.5,117.5,191.5,193.5,195.5,197.5,199.5,199.5,200.5,200.5,200.5,200.5,200.5,200.5,199.5,198.5,198.5,198.5,198.5,199.5,201.5,203.5,205.5,206.5,208.5,210.5,211.5,212.5,212.5,213.5,215.5,216.5,216.5,211.5,192.5,155.5,109.5,57.5,8.5,-57.5,-98.5,-136.5,-164.5,-183.5,-195.5,-206.5,-216.5,-225.5,-232.5,-237.5,-243.5,-245.5,-245.5,-244.5,-238.5,-230.5,-224.5,-219.5,-214.5,-213.5,-213.5,-213.5,-213.5","45,60,81,103,119,134,147,159,186,207,233,264,305,353,400,438,465,487,501,511,520,525,527,528,529,530,533,535,537,539,541,541,542,542,543,545,548,554,564,578,584,591,596,599,598,596,594,592,590,589,589,587,585,583,581,578,576,574,572,571,569,567,565,563,561,559,557,555,554,553,552,551,549,549,546,542,528,505,481,459,444,428,421,417,413,413,413,413,413,413,415,422,435,443,450,457,465,475,485,496,504,510,511,512,511","0,6,22,37.90000009536743,54,70,88.20000004768372,102,126,142.10000014305115,158,174.10000014305115,187.90000009536743,204,220,236.10000014305115,252,275.90000009536743,291.90000009536743,307.80000019073486,323.90000009536743,339.80000019073486,356,364.2000000476837,380.10000014305115,610,626,641.9000000953674,656,671.8000001907349,688,708,720,735.9000000953674,744.1000001430511,824,837.8000001907349,854,870.1000001430511,893.9000000953674,902.1000001430511,926,942,958,1323.9000000953674,1337.9000000953674,1353.9000000953674,1370,1393.9000000953674,1402,1434,1473.8000001907349,1487.9000000953674,1504,1519.9000000953674,1544,1560,1576,1591.9000000953674,1607.9000000953674,1624,1640,1656,1671.9000000953674,1693.9000000953674,1709.9000000953674,1725.9000000953674,1742,1758,1773.9000000953674,1782,1830,1854,1902,2068.100000143051,2076,2091.9000000953674,2107.9000000953674,2124,2141.9000000953674,2154,2177.9000000953674,2193.9000000953674,2209.9000000953674,2225.9000000953674,2244,2257.9000000953674,2274.100000143051,2289.9000000953674,2306,2321.9000000953674,2337.9000000953674,2360,2376,2392,2408.100000143051,2424.100000143051,2440.100000143051,2456,2472.2000000476837,2488,2504.2000000476837,2512.2000000476837,2614.2000000476837,2717.800000190735",2717.800000190735
"497080344801221","a",58,0,0,"False Negative",1,1,5,"-9.5,-10.5,2.5,19.5,56.5,93.5,113.5,130.5,136.5,145.5,163.5,179.5,193.5,200.5,203.5,207.5,217.5,238.5,256.5,254.5,252.5,250.5,247.5,244.5,239.5,233.5,228.5,225.5,223.5,223.5","28,28,47,76,151,236,295,341,358,381,425,471,503,516,523,531,552,584,597,594,591,588,581,571,561,549,538,531,527,526","0,146.19999980926514,1906.1999998092651,1914.1999998092651,1930.0999999046326,1944.1999998092651,1960.1999998092651,1984.0999999046326,2000.1999998092651,2016.0999999046326,2032.0999999046326,2048.0999999046326,2064.0999999046326,2080.0999999046326,2096.199999809265,2112.399999856949,2128.199999809265,2142.199999809265,2294.2999999523163,2310.2999999523163,2334.0999999046326,2350.0999999046326,2364.199999809265,2380,2396.199999809265,2412.199999809265,2428.199999809265,2444.199999809265,2460.0999999046326,2468.199999809265",2468.199999809265
"497080344801221","a",26,1,1,"False Negative",1,1,4,"7.5,19.5,43.5,69.5,106.5,124.5,182.5,213.5,234.5,247.5,257.5,263.5,265.5,268.5,269.5,271.5,274.5,278.5,279.5,280.5,280.5,280.5,278.5,274.5,268.5,261.5,253.5,249.5,246.5,244.5,242.5,239.5,238.5,238.5,237.5,237.5,237.5,237.5,238.5,238.5,238.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,239.5,240.5,240.5,240.5,240.5,241.5,241.5,240.5,237.5,232.5,230.5,228.5,229.5,230.5,231.5,233.5,235.5,236.5,237.5,239.5,240.5","30,47,89,141,203,236,330,385,426,452,468,481,485,489,491,494,501,508,512,514,515,516,517,519,522,528,536,543,549,556,560,567,569,570,571,570,569,567,566,565,564,563,562,561,560,558,556,553,551,549,545,542,540,538,537,536,536,536,536,536,536,536,536,536,536,536,536,536,537,537","0,8,24,39.89999985694885,56,63.89999985694885,87.89999985694885,103.79999995231628,119.89999985694885,135.79999995231628,151.89999985694885,167.89999985694885,179.89999985694885,207.79999995231628,221.79999995231628,237.79999995231628,253.79999995231628,269.7999999523163,285.89999985694885,301.7999999523163,317.7999999523163,349.89999985694885,357.89999985694885,373.89999985694885,389.89999985694885,405.89999985694885,421.89999985694885,435.89999985694885,451.7000000476837,468.09999990463257,485.89999985694885,507.89999985694885,523.7999999523163,531.8999998569489,547.8999998569489,863.8999998569489,871.8999998569489,887.7999999523163,896,912.0999999046326,959.8999998569489,1040,1055.8999998569489,1063.8999998569489,1079.8999998569489,1101.8999998569489,1117.7999999523163,1141.8999998569489,1157.7999999523163,1173.7999999523163,1189.7999999523163,1205.7999999523163,1221.7999999523163,1237.7000000476837,1245.8999998569489,1269.7999999523163,4076,4091.7999999523163,4107.799999952316,4123.799999952316,4139.799999952316,4241.899999856949,4249.899999856949,4257.899999856949,4273.799999952316,4289.899999856949,4305.899999856949,4314,4337.799999952316,4423.899999856949",4423.899999856949
"497080344801221","a",98,0,0,"False Positive",0,1,4,"9.5,10.5,14.5,21.5,43.5,68.5,79.5,81.5,78.5,69.5,52.5,34.5,15.5,-3.5,-22.5,-43.5,-58.5,-74.5,-89.5,-105.5,-114.5,-124.5,-134.5,-142.5,-149.5,-157.5,-169.5,-194.5,-207.5,-215.5,-219.5,-221.5,-223.5,-226.5,-231.5,-236.5,-241.5,-243.5,-245.5,-247.5,-247.5,-248.5,-248.5,-248.5,-248.5,-248.5,-248.5","26,26,36,52,98,149,182,217,233,245,255,267,284,303,327,353,383,410,433,451,459,466,474,481,486,488,489,490,493,495,497,499,501,505,509,511,514,516,518,522,524,526,527,529,530,531,532","0,1714.5,1722.2999999523163,1730.2999999523163,1746.2999999523163,1762.4000000953674,1778.2000000476837,1800.2999999523163,1816.2000000476837,1832.2999999523163,1848.2999999523163,1864.2000000476837,1880.2999999523163,1896.2000000476837,1912.2999999523163,1928.2000000476837,1944.2999999523163,1960.2000000476837,1974.2000000476837,1998.2000000476837,2014.2000000476837,2030.2000000476837,2046.2000000476837,2062.2999999523163,2078.2999999523163,2094.2999999523163,2110.2999999523163,2134.2999999523163,2150.2000000476837,2166.2999999523163,2180.2000000476837,2196.2999999523163,2212.2999999523163,2228.2999999523163,2244.2000000476837,2260.2999999523163,2284.2000000476837,2300.2999999523163,2316.4000000953674,2332.2999999523163,2348.100000143051,2364.2000000476837,2396.2999999523163,2434.2000000476837,2498.2999999523163,2624.2999999523163,2878.2999999523163",2878.2999999523163
"497080344801221","a",76,0,1,"False Negative",1,1,5,"-4.5,4.5,86.5,167.5,227.5,267.5,299.5,317.5,327.5,332.5,334.5,334.5,335.5,335.5,335.5,331.5,328.5,325.5,319.5,312.5,300.5,291.5,281.5,271.5,264.5,256.5,252.5,249.5,247.5,245.5,243.5,241.5,240.5,239.5,236.5,234.5,233.5,233.5,233.5,233.5,233.5","36,41,107,175,226,265,299,325,344,357,366,373,380,388,396,403,408,412,416,421,432,439,448,457,467,475,482,490,500,506,512,516,519,521,526,528,530,531,532,533,532","0,16,31.90000009536743,47.90000009536743,63.90000009536743,79.90000009536743,94,109.90000009536743,125.90000009536743,142.20000004768372,166,182,197.90000009536743,214,229.90000009536743,245.90000009536743,261.90000009536743,277.90000009536743,293.90000009536743,308,332,347.90000009536743,363.90000009536743,379.90000009536743,395.80000019073486,411.90000009536743,427.90000009536743,444,460,476,492,513.9000000953674,529.9000000953674,546,561.9000000953674,578,594,610,626,839.9000000953674,927.8000001907349",927.8000001907349
"497080344801221","a",16,1,0,"False Positive",0,1,2,"-4.5,-8.5,-11.5,-16.5,-26.5,-35.5,-41.5,-45.5,-45.5,-45.5,-45.5,-45.5,-44.5,-43.5,-41.5,-36.5,-30.5,-25.5,-20.5,-16.5,-14.5,-14.5,-19.5,-31.5,-52.5,-84.5,-131.5,-161.5,-186.5,-204.5,-217.5,-231.5,-243.5,-253.5,-263.5,-271.5,-280.5,-288.5,-290.5,-291.5,-292.5,-293.5,-293.5,-293.5,-291.5,-289.5,-286.5,-284.5,-283.5,-282.5,-280.5,-277.5,-275.5,-269.5,-257.5,-247.5,-241.5,-238.5,-236.5,-235.5,-235.5,-234.5,-234.5,-233.5,-233.5","41,37,35,31,25,20,18,16,17,18,19,20,23,27,32,44,58,67,78,90,96,107,120,141,169,203,266,311,343,364,378,389,400,410,419,426,433,441,443,445,448,455,459,460,460,460,460,461,462,464,469,477,485,502,529,546,554,559,561,563,564,564,565,565,566","0,2498.699999809265,2506.699999809265,2514.699999809265,2528.5999999046326,2544.699999809265,2560.699999809265,2584.699999809265,2806.699999809265,2814.5999999046326,2830.699999809265,2846.699999809265,4932.699999809265,4938.799999952316,4948.699999809265,4962.699999809265,4986.599999904633,5002.599999904633,5018.599999904633,5034.599999904633,5050.699999809265,5066.799999952316,5082.699999809265,5098.599999904633,5114.699999809265,5130.699999809265,5152.699999809265,5168.699999809265,5184.699999809265,5200.799999952316,5216.599999904633,5232.699999809265,5248.699999809265,5264.699999809265,5280.599999904633,5296.699999809265,5312.699999809265,5336.699999809265,5352.599999904633,5368.599999904633,5382.599999904633,5398.599999904633,5414.599999904633,5422.799999952316,5446.699999809265,5462.699999809265,5486.699999809265,5502.699999809265,5518.599999904633,5534.799999952316,5550.799999952316,5566.899999856949,5580.699999809265,5596.699999809265,5620.599999904633,5636.599999904633,5652.5,5668.599999904633,5684.599999904633,5700.599999904633,5716.799999952316,5724.699999809265,5756.699999809265,5764.799999952316,5780.599999904633",5780.599999904633
"497080344801221","a",70,0,0,"False Positive",0,1,3,"1.5,1.5,-1.5,-2.5,-3.5,-8.5,-17.5,-32.5,-43.5,-56.5,-74.5,-92.5,-110.5,-131.5,-149.5,-172.5,-184.5,-194.5,-202.5,-207.5,-211.5,-215.5,-218.5,-222.5,-233.5,-240.5,-245.5,-247.5,-249.5,-250.5,-251.5,-251.5,-251.5,-251.5,-252.5,-252.5,-252.5,-252.5,-252.5,-252.5,-252.5,-251.5,-250.5,-248.5,-247.5,-246.5,-246.5","39,38,40,44,47,59,78,112,143,172,202,229,257,288,309,328,343,358,375,401,445,486,514,529,547,555,564,570,573,574,573,571,562,555,549,542,535,531,529,527,526,526,526,526,526,526,525","0,346.5,4080.2999999523163,4090.199999809265,4096.299999952316,4112.199999809265,4128.199999809265,4152.199999809265,4168.199999809265,4184.199999809265,4200.099999904633,4214.199999809265,4230.199999809265,4246.199999809265,4262.299999952316,4286.099999904633,4302,4318.299999952316,4334.099999904633,4350.099999904633,4366.099999904633,4382.099999904633,4398.299999952316,4414.199999809265,4436.199999809265,4452.099999904633,4468.099999904633,4484.099999904633,4500.199999809265,4508.599999904633,4604.199999809265,4612.199999809265,4636.199999809265,4650.099999904633,4666.199999809265,4682.099999904633,4698.099999904633,4714.199999809265,4730.199999809265,4746.399999856949,4778.199999809265,4794.199999809265,4802.299999952316,4818.199999809265,4834.399999856949,4840.099999904633,4944.099999904633",4944.099999904633
"497080344801221","a",64,0,0,"False Positive",1,0,4,"6.5,31.5,62.5,129.5,152.5,161.5,163.5,169.5,171.5,172.5,173.5,176.5,177.5,180.5,182.5,184.5,187.5,189.5,191.5,191.5,193.5,195.5,198.5,201.5,203.5,205.5,206.5,207.5,207.5,207.5,207.5,207.5,208.5,209.5,209.5,210.5,211.5,211.5,213.5,215.5,217.5,217.5,217.5,218.5,219.5,219.5,220.5,220.5,220.5,221.5,221.5","36,69,113,235,290,319,335,350,362,372,378,384,387,391,397,404,412,419,421,423,427,431,441,451,457,463,466,468,469,470,471,472,475,478,481,485,488,493,500,507,517,522,527,531,534,537,539,541,542,544,545","0,8,13.900000095367432,37.90000009536743,55.90000009536743,69.90000009536743,85.90000009536743,102,117.90000009536743,133.90000009536743,150,165.90000009536743,182,206,221.90000009536743,237.90000009536743,251.90000009536743,267.7999999523163,283.7999999523163,299.7999999523163,315.7999999523163,332,355.7999999523163,371.7000000476837,387.60000014305115,403.60000014305115,419.7999999523163,433.60000014305115,451.7999999523163,457.7999999523163,481.7999999523163,505.7999999523163,521.7000000476837,537.7999999523163,553.7000000476837,569.7999999523163,585.9000000953674,601.7999999523163,617.7999999523163,633.7999999523163,655.7000000476837,671.7000000476837,687.7000000476837,703.7999999523163,719.7000000476837,735.7000000476837,751.7000000476837,767.7000000476837,775.9000000953674,799.7999999523163,861.7000000476837",861.7000000476837
