"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"916856162599049","person",1,1,3,"bad","NO ANSWER",1,0,2515,22,766
"916856162599049","person",2,1,1,"kind","NO ANSWER",1,0,2501,23,765
"916856162599049","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2502,22,750
"916856162599049","person",4,1,3,"bad","NO ANSWER",1,0,2516,23,753
"916856162599049","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2511,21,759
"916856162599049","person",2,1,3,"bad","NO ANSWER",1,0,2509,22,763
"916856162599049","person",3,1,2,"trustworthy","NO ANSWER",1,0,2503,21,762
"916856162599049","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2502,23,763
"916856162599049","person",1,1,1,"kind","NO ANSWER",1,0,2510,24,755
"916856162599049","person",2,1,2,"trustworthy","NO ANSWER",1,0,2511,21,754
"916856162599049","person",3,1,3,"bad","NO ANSWER",1,0,2508,21,757
"916856162599049","person",4,1,2,"trustworthy","NO ANSWER",1,0,2507,21,766
"916856162599049","person",1,1,0,"good","NO ANSWER",1,0,2512,22,764
"916856162599049","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2502,23,766
"916856162599049","person",3,1,1,"kind","NO ANSWER",1,0,2510,23,763
"916856162599049","person",4,1,1,"kind","NO ANSWER",1,0,2504,22,763
"916856162599049","person",1,1,4,"cruel","NO ANSWER",1,0,2512,21,755
"916856162599049","person",2,1,4,"cruel","NO ANSWER",1,0,2512,22,761
"916856162599049","person",3,1,4,"cruel","NO ANSWER",1,0,3236,1364,1006
"916856162599049","person",4,1,4,"cruel","NO ANSWER",1,0,2990,1008,998
"916856162599049","person",1,1,2,"trustworthy","NO ANSWER",1,0,2529,468,992
"916856162599049","person",2,1,0,"good","NO ANSWER",1,0,2994,1014,1011
"916856162599049","person",3,1,0,"good","NO ANSWER",1,0,3043,947,997
"916856162599049","person",4,1,0,"good","NO ANSWER",1,0,3345,794,1392
"916856162599049","person",1,1,"NA","NA","NO ANSWER",1,0,2996,1000,1001
"916856162599049","person",2,1,"NA","NA","NO ANSWER",1,0,3002,989,994
"916856162599049","person",3,1,"NA","NA","NO ANSWER",1,0,2998,993,1002
"916856162599049","person",4,1,"NA","NA","NO ANSWER",1,0,3005,1000,1001
"916856162599049","person",1,1,"NA","NA","NO ANSWER",1,0,3007,996,1007
"916856162599049","person",2,1,"NA","NA","NO ANSWER",1,0,3003,996,1005
