"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"135649598293611","house",0,0,3,"furnished","NO ANSWER",0,0,2513,21,1016
"135649598293611","house",2,0,0,"leaky","NO ANSWER",0,0,2509,22,1015
"135649598293611","house",3,0,1,"roomy","NO ANSWER",0,0,2506,22,1015
"135649598293611","house",2,0,4,"drafty","NO ANSWER",0,0,2510,22,1002
"135649598293611","house",4,0,3,"furnished","NO ANSWER",0,0,2511,22,1013
"135649598293611","house",2,0,1,"roomy","NO ANSWER",0,0,2505,21,1015
"135649598293611","person",0,1,1,"kind","NO ANSWER",1,0,2509,22,1014
"135649598293611","house",4,0,2,"wooden","NO ANSWER",0,0,2510,22,1009
"135649598293611","person",4,1,3,"bad","NO ANSWER",1,0,2504,22,1009
"135649598293611","house",2,0,5,"thatch","NO ANSWER",0,0,2517,21,1012
"135649598293611","person",2,1,1,"kind","NO ANSWER",1,0,2515,21,1006
"135649598293611","house",4,0,1,"roomy","NO ANSWER",0,0,2518,21,1012
"135649598293611","house",1,0,3,"furnished","NO ANSWER",0,0,2510,23,1014
"135649598293611","person",1,1,3,"bad","NO ANSWER",1,0,2510,22,1008
"135649598293611","house",3,0,5,"thatch","NO ANSWER",0,0,2515,22,1016
"135649598293611","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2508,21,1012
"135649598293611","house",0,0,4,"drafty","NO ANSWER",0,0,2513,23,1000
"135649598293611","person",2,1,3,"bad","NO ANSWER",1,0,2508,20,1000
"135649598293611","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2510,22,1004
"135649598293611","house",3,0,4,"drafty","NO ANSWER",0,0,2510,21,1015
"135649598293611","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2513,21,1015
"135649598293611","person",1,1,1,"kind","NO ANSWER",1,0,2512,21,1007
"135649598293611","house",2,0,3,"furnished","NO ANSWER",0,0,2512,21,1010
"135649598293611","house",0,0,5,"thatch","NO ANSWER",0,0,2516,21,1009
"135649598293611","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2513,21,1011
"135649598293611","person",3,1,2,"trustworthy","NO ANSWER",1,0,2509,22,1012
"135649598293611","house",1,0,1,"roomy","NO ANSWER",0,0,2518,22,1007
"135649598293611","person",0,1,0,"good","NO ANSWER",1,0,2516,22,1013
"135649598293611","house",4,0,0,"leaky","NO ANSWER",0,0,2512,22,1008
"135649598293611","person",3,1,3,"bad","NO ANSWER",1,0,2504,23,1013
"135649598293611","house",1,0,5,"thatch","NO ANSWER",0,0,2510,21,1016
"135649598293611","house",2,0,2,"wooden","NO ANSWER",0,0,2503,21,1016
"135649598293611","person",1,1,0,"good","NO ANSWER",1,0,2514,22,1003
"135649598293611","house",0,0,2,"wooden","NO ANSWER",0,0,2509,20,1005
"135649598293611","house",3,0,0,"leaky","NO ANSWER",0,0,2510,22,1000
"135649598293611","person",0,1,2,"trustworthy","NO ANSWER",1,0,2506,21,1010
"135649598293611","house",4,0,5,"thatch","NO ANSWER",0,0,2506,23,1008
"135649598293611","person",3,1,1,"kind","NO ANSWER",1,0,2515,21,1012
"135649598293611","house",3,0,2,"wooden","NO ANSWER",0,0,2511,21,1005
"135649598293611","person",2,1,2,"trustworthy","NO ANSWER",1,0,2514,21,1006
"135649598293611","person",4,1,2,"trustworthy","NO ANSWER",1,0,2512,21,1009
"135649598293611","house",3,0,3,"furnished","NO ANSWER",0,0,2506,21,1005
"135649598293611","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2515,21,1003
"135649598293611","person",4,1,1,"kind","NO ANSWER",1,0,2507,23,1011
"135649598293611","house",1,0,2,"wooden","NO ANSWER",0,0,2509,23,1012
"135649598293611","person",1,1,4,"cruel","NO ANSWER",1,0,2506,22,1005
"135649598293611","house",1,0,0,"leaky","NO ANSWER",0,0,2522,23,1011
"135649598293611","person",2,1,4,"cruel","NO ANSWER",1,0,2504,21,1003
"135649598293611","person",0,1,3,"bad","NO ANSWER",1,0,2517,22,1014
"135649598293611","house",0,0,0,"leaky","NO ANSWER",0,0,2513,21,1003
"135649598293611","person",3,1,4,"cruel","NO ANSWER",1,0,2518,25,1010
"135649598293611","person",4,1,4,"cruel","NO ANSWER",1,0,2509,23,1015
"135649598293611","house",4,0,4,"drafty","NO ANSWER",0,0,2512,22,1001
"135649598293611","person",0,1,4,"cruel","NO ANSWER",1,0,2515,21,1003
