"player","tutoTime","expTime"
"629263511370450",126,"NA"
"629263511370450","NA","NA"
"629263511370450","NA","NA"
"629263511370450","NA","NA"
"629263511370450","NA","NA"
"629263511370450","NA",13
"629263511370450","NA","NA"
