"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"218236091929903","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2521,21,751
"218236091929903","house",1,0,3,"furnished","NO ANSWER",0,0,2517,22,767
"218236091929903","person",4,1,3,"bad","NO ANSWER",1,0,2535,22,766
"218236091929903","house",2,0,0,"leaky","NO ANSWER",0,0,2512,25,763
"218236091929903","person",2,1,1,"kind","NO ANSWER",1,0,2504,23,761
"218236091929903","house",3,0,1,"roomy","NO ANSWER",0,0,2514,23,765
"218236091929903","house",2,0,4,"drafty","NO ANSWER",0,0,2508,21,762
"218236091929903","person",1,1,3,"bad","NO ANSWER",1,0,2517,21,763
"218236091929903","house",4,0,3,"furnished","NO ANSWER",0,0,2509,22,762
"218236091929903","person",3,1,2,"trustworthy","NO ANSWER",1,0,2507,21,759
"218236091929903","house",2,0,1,"roomy","NO ANSWER",0,0,2504,23,761
"218236091929903","person",2,1,3,"bad","NO ANSWER",1,0,2504,21,753
"218236091929903","house",4,0,2,"wooden","NO ANSWER",0,0,2506,23,764
"218236091929903","house",2,0,5,"thatch","NO ANSWER",0,0,2517,21,764
"218236091929903","house",2,0,3,"furnished","NO ANSWER",0,0,2518,22,760
"218236091929903","house",1,0,1,"roomy","NO ANSWER",0,0,2517,22,763
"218236091929903","house",3,0,5,"thatch","NO ANSWER",0,0,2524,23,762
"218236091929903","house",4,0,1,"roomy","NO ANSWER",0,0,2514,23,757
"218236091929903","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2516,21,763
"218236091929903","house",3,0,4,"drafty","NO ANSWER",0,0,2508,22,756
"218236091929903","person",2,1,2,"trustworthy","NO ANSWER",1,0,2508,22,770
"218236091929903","person",1,1,1,"kind","NO ANSWER",1,0,2515,22,752
"218236091929903","house",2,0,2,"wooden","NO ANSWER",0,0,2516,21,765
"218236091929903","house",3,0,0,"leaky","NO ANSWER",0,0,2518,22,764
"218236091929903","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2529,22,764
"218236091929903","person",3,1,3,"bad","NO ANSWER",1,0,2514,21,762
"218236091929903","house",1,0,5,"thatch","NO ANSWER",0,0,2507,22,766
