"player","tutoTime","expTime"
"240232887703414",113,"NA"
"240232887703414","NA","NA"
"240232887703414","NA","NA"
"240232887703414","NA","NA"
"240232887703414","NA","NA"
"240232887703414","NA",6
"240232887703414","NA","NA"
