"player","treatment","pairIndex","pairRace","pairGender","pairType","answer","correct","confidence","xCoor","yCoor","tCoor","responseTime"
"483515067610593","c",1,1,0,"False Negative",1,1,4,"0.5,1.5,4.5,6.5,7.5,9.5,11.5,13.5,21.5,27.5,36.5,47.5,56.5,65.5,77.5,90.5,100.5,110.5,118.5,126.5,133.5,138.5,144.5,148.5,152.5,157.5,162.5,167.5,171.5,175.5,176.5,179.5,180.5,181.5,182.5,183.5,184.5,186.5,187.5,188.5,188.5,188.5,189.5,189.5,190.5,191.5,192.5,193.5,195.5,196.5,198.5,199.5,200.5,201.5,202.5,202.5,202.5,202.5,201.5","38,42,47,52,55,60,65,70,81,94,109,126,142,161,183,208,232,254,279,301,319,332,348,361,377,393,406,421,434,445,453,458,461,465,468,470,474,476,478,480,481,482,483,484,485,487,491,495,499,503,507,510,514,516,517,518,519,520,520","0,7.5,15.599999904632568,23.700000047683716,31.700000047683716,37.5,45.5,55.5,61.40000009536743,69.40000009536743,77.5,85.40000009536743,93.5,101.59999990463257,113.5,117.70000004768372,125.5,133.59999990463257,141.5,149.59999990463257,157.59999990463257,165.70000004768372,173.40000009536743,181.40000009536743,189.5,197.40000009536743,205.40000009536743,213.40000009536743,221.5,229.40000009536743,237.5,245.5,253.40000009536743,259.40000009536743,267.5,275.40000009536743,283.5,291.7999999523163,299.7000000476837,307.40000009536743,315.90000009536743,323.5,331.40000009536743,339.40000009536743,347.40000009536743,355.2999999523163,363.40000009536743,371.5,379.40000009536743,387.40000009536743,395.40000009536743,404,411.40000009536743,419.5,427.59999990463257,435.59999990463257,443.5,505.2000000476837,601.2999999523163",601.2999999523163
"483515067610593","c",20,1,0,"False Positive",0,1,3,"5.5,5.5,5.5,3.5,1.5,-0.5,-4.5,-10.5,-16.5,-24.5,-33.5,-41.5,-49.5,-59.5,-69.5,-79.5,-91.5,-101.5,-110.5,-116.5,-122.5,-126.5,-130.5,-133.5,-134.5,-135.5,-136.5,-137.5,-138.5,-140.5,-141.5,-143.5,-145.5,-146.5,-147.5,-149.5,-150.5,-152.5,-154.5,-156.5,-158.5,-162.5,-165.5,-170.5,-175.5,-179.5,-188.5,-198.5,-209.5,-217.5,-225.5,-230.5,-233.5,-234.5","33,34,47,66,88,114,142,173,206,238,270,296,318,342,366,388,410,432,448,461,471,480,485,489,493,496,498,502,504,507,511,514,517,521,524,527,531,534,538,540,542,543,545,546,547,547,547,546,545,544,542,541,540,540","0,8,15.900000095367432,23.90000009536743,31.90000009536743,40.09999990463257,47.90000009536743,56,63.90000009536743,72.09999990463257,77.90000009536743,85.90000009536743,93.90000009536743,101.90000009536743,110,118,126,133.90000009536743,141.90000009536743,149.79999995231628,158,166,173.90000009536743,181.79999995231628,190.09999990463257,198,206,213.90000009536743,222.20000004768372,230.09999990463257,238.5,246,253.90000009536743,261.90000009536743,269.90000009536743,278,285.90000009536743,293.90000009536743,299.90000009536743,308.09999990463257,315.90000009536743,324.09999990463257,331.7999999523163,340.09999990463257,347.90000009536743,356,363.7999999523163,372.2999999523163,380,388.40000009536743,395.90000009536743,403.90000009536743,412,419.90000009536743",419.90000009536743
