"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"942269114969424","house",0,0,3,"furnished","NO ANSWER",0,0,3197,979,1026
"942269114969424","house",2,0,0,"leaky","NO ANSWER",0,0,3319,990,1006
"942269114969424","house",3,0,1,"roomy","NO ANSWER",0,0,2594,999,991
"942269114969424","house",2,0,4,"drafty","NO ANSWER",0,0,2991,1008,1010
"942269114969424","house",4,0,3,"furnished","NO ANSWER",0,0,2981,996,989
"942269114969424","house",2,0,1,"roomy","NO ANSWER",0,0,3008,995,1118
"942269114969424","person",0,1,1,"kind","NO ANSWER",1,0,2979,1011,1002
"942269114969424","house",4,0,2,"wooden","NO ANSWER",0,0,2985,999,993
"942269114969424","person",4,1,3,"bad","NO ANSWER",1,0,2965,1004,1010
"942269114969424","house",2,0,5,"thatch","NO ANSWER",0,0,2993,1001,1006
"942269114969424","person",2,1,1,"kind","NO ANSWER",1,0,2985,999,1001
"942269114969424","house",4,0,1,"roomy","NO ANSWER",0,0,2994,1011,999
"942269114969424","house",1,0,3,"furnished","NO ANSWER",0,0,2987,994,1010
"942269114969424","person",1,1,3,"bad","NO ANSWER",1,0,2992,995,992
"942269114969424","house",3,0,5,"thatch","NO ANSWER",0,0,2993,996,998
"942269114969424","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2983,1012,1011
"942269114969424","house",0,0,4,"drafty","NO ANSWER",0,0,2998,992,1002
"942269114969424","person",2,1,3,"bad","NO ANSWER",1,0,3004,997,1009
"942269114969424","person",1,1,5,"untrustworthy","NO ANSWER",1,0,3012,984,993
"942269114969424","house",3,0,4,"drafty","NO ANSWER",0,0,3002,998,998
"942269114969424","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2999,991,984
"942269114969424","person",1,1,1,"kind","NO ANSWER",1,0,2992,999,995
"942269114969424","house",2,0,3,"furnished","NO ANSWER",0,0,2994,1007,1585
"942269114969424","house",0,0,5,"thatch","NO ANSWER",0,0,2991,1003,1010
"942269114969424","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2990,1003,827
"942269114969424","person",3,1,2,"trustworthy","NO ANSWER",1,0,2973,998,1007
"942269114969424","house",1,0,1,"roomy","NO ANSWER",0,0,3000,992,997
"942269114969424","person",0,1,0,"good","NO ANSWER",1,0,2953,999,1009
"942269114969424","house",4,0,0,"leaky","NO ANSWER",0,0,2996,1005,996
"942269114969424","person",3,1,3,"bad","NO ANSWER",1,0,2985,999,1031
"942269114969424","house",1,0,5,"thatch","NO ANSWER",0,0,3000,1001,996
"942269114969424","house",2,0,2,"wooden","NO ANSWER",0,0,2979,1004,1006
"942269114969424","person",1,1,0,"good","NO ANSWER",1,0,3000,986,1005
"942269114969424","house",0,0,2,"wooden","NO ANSWER",0,0,2979,1013,1003
"942269114969424","house",3,0,0,"leaky","NO ANSWER",0,0,2996,990,1019
"942269114969424","person",0,1,2,"trustworthy","NO ANSWER",1,0,2995,991,994
"942269114969424","house",4,0,5,"thatch","NO ANSWER",0,0,2985,993,1007
"942269114969424","person",3,1,1,"kind","NO ANSWER",1,0,2999,1001,1007
"942269114969424","house",3,0,2,"wooden","NO ANSWER",0,0,2991,1012,1000
"942269114969424","person",2,1,2,"trustworthy","NO ANSWER",1,0,2983,993,993
"942269114969424","person",4,1,2,"trustworthy","NO ANSWER",1,0,2997,1001,989
"942269114969424","house",3,0,3,"furnished","NO ANSWER",0,0,2987,1005,1001
"942269114969424","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2987,1003,997
"942269114969424","person",4,1,1,"kind","NO ANSWER",1,0,2995,988,942
"942269114969424","house",1,0,2,"wooden","NO ANSWER",0,0,3006,995,1004
"942269114969424","person",1,1,4,"cruel","NO ANSWER",1,0,2988,997,1002
"942269114969424","house",1,0,0,"leaky","NO ANSWER",0,0,2995,1000,1006
"942269114969424","person",2,1,4,"cruel","NO ANSWER",1,0,2979,997,994
"942269114969424","person",0,1,3,"bad","NO ANSWER",1,0,3000,995,1004
"942269114969424","house",0,0,0,"leaky","NO ANSWER",0,0,2994,995,1000
"942269114969424","person",3,1,4,"cruel","NO ANSWER",1,0,3004,984,993
"942269114969424","person",4,1,4,"cruel","NO ANSWER",1,0,2994,996,1013
"942269114969424","house",4,0,4,"drafty","NO ANSWER",0,0,2981,989,998
"942269114969424","person",0,1,4,"cruel","NO ANSWER",1,0,2983,1000,991
"942269114969424","person",1,1,2,"trustworthy","NO ANSWER",1,0,2999,998,993
"942269114969424","house",1,0,4,"drafty","NO ANSWER",0,0,3007,999,1009
"942269114969424","person",2,1,0,"good","NO ANSWER",1,0,2991,993,990
"942269114969424","house",0,0,1,"roomy","NO ANSWER",0,0,2992,996,1014
"942269114969424","person",3,1,0,"good","NO ANSWER",1,0,3005,992,1003
"942269114969424","person",4,1,0,"good","NO ANSWER",1,0,2981,1006,1008
