"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"728798104257665","person",0,1,1,"kind","NO ANSWER",1,0,2509,21,1002
"728798104257665","person",4,1,3,"bad","NO ANSWER",1,0,2506,21,1012
"728798104257665","person",2,1,1,"kind","NO ANSWER",1,0,2514,21,1008
"728798104257665","person",1,1,3,"bad","NO ANSWER",1,0,2502,22,1014
"728798104257665","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2507,22,1001
"728798104257665","person",2,1,3,"bad","NO ANSWER",1,0,2504,22,1013
"728798104257665","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2517,21,1013
"728798104257665","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2505,21,1012
"728798104257665","person",1,1,1,"kind","NO ANSWER",1,0,2518,22,1006
"728798104257665","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2507,22,1013
"728798104257665","person",3,1,2,"trustworthy","NO ANSWER",1,0,2509,21,1014
"728798104257665","person",0,1,0,"good","NO ANSWER",1,0,2514,21,1009
"728798104257665","person",3,1,3,"bad","NO ANSWER",1,0,2512,22,1012
"728798104257665","person",1,1,0,"good","NO ANSWER",1,0,2503,21,1009
"728798104257665","person",0,1,2,"trustworthy","NO ANSWER",1,0,2512,24,1012
"728798104257665","person",3,1,1,"kind","NO ANSWER",1,0,2513,22,1005
"728798104257665","person",2,1,2,"trustworthy","NO ANSWER",1,0,2507,21,1005
"728798104257665","person",4,1,2,"trustworthy","NO ANSWER",1,0,2516,21,1008
"728798104257665","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2516,21,1016
"728798104257665","house",0,0,3,"furnished","NO ANSWER",0,0,2517,22,1014
"728798104257665","person",4,1,1,"kind","NO ANSWER",1,0,2516,21,1007
"728798104257665","person",1,1,4,"cruel","NO ANSWER",1,0,2504,22,1003
"728798104257665","house",2,0,0,"leaky","NO ANSWER",0,0,2510,22,1010
"728798104257665","house",3,0,1,"roomy","NO ANSWER",0,0,2509,21,1009
"728798104257665","person",2,1,4,"cruel","NO ANSWER",1,0,2507,22,1006
"728798104257665","person",0,1,3,"bad","YES",1,1,2507,21,42
"728798104257665","house",2,0,4,"drafty","NO",0,"whoCares?",2513,21,366
"728798104257665","person",3,1,4,"cruel","YES",1,1,2518,22,466
"728798104257665","house",4,0,3,"furnished","NO",0,"whoCares?",2504,21,554
"728798104257665","person",4,1,4,"cruel","YES",1,1,2506,22,478
"728798104257665","house",2,0,1,"roomy","NO ANSWER",0,0,2509,23,1007
"728798104257665","house",4,0,2,"wooden","NO ANSWER",0,0,2516,21,1001
"728798104257665","person",0,1,4,"cruel","NO ANSWER",1,0,2509,20,1011
"728798104257665","house",2,0,5,"thatch","NO ANSWER",0,0,2516,22,1013
"728798104257665","house",4,0,1,"roomy","NO ANSWER",0,0,2511,21,1011
"728798104257665","person",1,1,2,"trustworthy","NO ANSWER",1,0,2503,26,1014
"728798104257665","house",1,0,3,"furnished","NO ANSWER",0,0,2503,22,1013
"728798104257665","person",2,1,0,"good","NO ANSWER",1,0,2513,21,1005
"728798104257665","house",3,0,5,"thatch","NO ANSWER",0,0,2512,21,1016
"728798104257665","person",3,1,0,"good","NO ANSWER",1,0,2514,21,1008
"728798104257665","person",4,1,0,"good","NO ANSWER",1,0,2514,21,1010
"728798104257665","house",0,0,4,"drafty","NO ANSWER",0,0,2508,20,1005
