"player","index","answer","confidence","correct","xCoor","yCoor","tCoor"
"149444749251572",3,0,"4",1,"0,-0.0020491803278688526,-0.0020491803278688526,-0.006147540983606557,-0.00819672131147541,-0.00819672131147541,-0.012295081967213115,-0.01639344262295082,-0.018442622950819672,-0.018442622950819672,-0.014344262295081968,-0.00819672131147541,0.0020491803278688526,0.018442622950819672,0.02459016393442623,0.03278688524590164,0.03483606557377049,0.03483606557377049,0.03483606557377049,0.03278688524590164,0.02663934426229508,0.022540983606557378,0.014344262295081968,0.0020491803278688526,-0.012295081967213115,-0.02663934426229508,-0.030737704918032786,-0.036885245901639344,-0.045081967213114756,-0.05737704918032787,-0.06967213114754098,-0.0860655737704918,-0.10040983606557377,-0.13729508196721313,-0.16188524590163936,-0.18237704918032788,-0.2028688524590164,-0.22336065573770492,-0.24180327868852458,-0.2540983606557377,-0.26639344262295084,-0.27049180327868855,-0.27459016393442626,-0.2786885245901639,-0.2848360655737705,-0.28688524590163933,-0.2889344262295082,-0.2930327868852459,-0.29713114754098363,-0.3012295081967213,-0.305327868852459,-0.3094262295081967,-0.3135245901639344,-0.3237704918032787,-0.33811475409836067,-0.3422131147540984,-0.3524590163934426,-0.35450819672131145","570,569,568,568,567,566,566,565,565,562,552,542,511,455,423,394,371,352,336,321,309,299,283,264,245,226,215,202,184,169,160,150,140,120,109,100,93,87,79,74,71,69,67,66,64,64,64,63,63,63,63,63,62,61,60,59,59,59","0,63.90000009536743,80,315.30000019073486,357.90000009536743,437.80000019073486,493.80000019073486,509.90000009536743,557.9000000953674,875.8000001907349,889.8000001907349,907.9000000953674,921.9000000953674,946,962.4000000953674,977.8000001907349,993.8000001907349,1009.8000001907349,1025.8000001907349,1041.8000001907349,1057.8000001907349,1074,1090,1105.8000001907349,1121.9000000953674,1146.1000003814697,1162,1177.9000000953674,1191.9000000953674,1207.9000000953674,1223.9000000953674,1239.8000001907349,1255.9000000953674,1280,1295.7000002861023,1311.7000002861023,1327.8000001907349,1344,1359.9000000953674,1375.9000000953674,1391.9000000953674,1407.9000000953674,1424.1000003814697,1439.9000000953674,1463.8000001907349,1479.9000000953674,1486,1510,1525.9000000953674,1541.8000001907349,1557.8000001907349,1573.9000000953674,1590.8000001907349,1605.9000000953674,1630.2000002861023,1646,1685.9000000953674,1702"
"149444749251572",2,1,"4",1,"0,-0.000002179979072200907,-0.000002179979072200907,-0.000006539937216602721,-0.000008719916288803628,-0.000008719916288803628,-0.000013079874433205442,-0.000017439832577607257,-0.00001961981164980816,-0.00001961981164980816,-0.00001525985350540635,-0.000008719916288803628,0.000002179979072200907,0.00001961981164980816,0.000026159748866410883,0.000034879665155214514,0.00003705964422741541,0.00003705964422741541,0.00003705964422741541,0.000034879665155214514,0.000028339727938611788,0.000023979769794209976,0.00001525985350540635,0.000002179979072200907,-0.000013079874433205442,-0.000028339727938611788,-0.0000326996860830136,-0.00003923962329961632,-0.00004795953958841995,-0.0000610394140216254,-0.00007411928845483082,-0.00009155912103243808,-0.00010681897453784443,-0.0001460585978374608,-0.00017221834670387166,-0.00019401813742588072,-0.00021581792814788977,-0.00023761771886989886,-0.000257237530519707,-0.00027031740495291246,-0.00028339727938611793,-0.00028775723753051975,-0.0002921171956749216,-0.0002964771538193233,-0.0003030170910359261,-0.00030519707010812693,-0.0003073770491803279,-0.0003117370073247297,-0.00031609696546913154,-0.0003204569236135333,-0.0003248168817579351,-0.0003291768399023369,-0.0003335367980467387,-0.0003444366934077433,-0.00035969654691314965,-0.00036405650505755147,-0.00037495640041855597,-0.0003771363794907569,0.7159574468085106,0.7202127659574468,0.7276595744680852,0.7393617021276596,0.7574468085106383,0.7755319148936171,0.7946808510638298,0.8202127659574469,0.8457446808510638,0.8712765957446809,0.9,0.9127659574468086,0.9234042553191489,0.9351063829787234,0.9468085106382979,0.9585106382978723,0.9723404255319149,0.9808510638297873,0.9936170212765958,0.9957446808510638,1.0031914893617022,1.004255319148936,1.0085106382978724,1.0106382978723405,1.0127659574468084,1.0148936170212766,1.0159574468085106,1.0159574468085106,1.0159574468085106,1.0138297872340425,1.0095744680851064,1.0053191489361701,1.0031914893617022,1.001063829787234,1","570,569,568,568,567,566,566,565,565,562,552,542,511,455,423,394,371,352,336,321,309,299,283,264,245,226,215,202,184,169,160,150,140,120,109,100,93,87,79,74,71,69,67,66,64,64,64,63,63,63,63,63,62,61,60,59,59,59,576,575,569,556,533,505,473,433,389,349,300,271,245,219,193,170,148,131,111,104,92,88,78,73,66,61,59,57,56,56,56,57,58,58,58","0,63.90000009536743,80,315.30000019073486,357.90000009536743,437.80000019073486,493.80000019073486,509.90000009536743,557.9000000953674,875.8000001907349,889.8000001907349,907.9000000953674,921.9000000953674,946,962.4000000953674,977.8000001907349,993.8000001907349,1009.8000001907349,1025.8000001907349,1041.8000001907349,1057.8000001907349,1074,1090,1105.8000001907349,1121.9000000953674,1146.1000003814697,1162,1177.9000000953674,1191.9000000953674,1207.9000000953674,1223.9000000953674,1239.8000001907349,1255.9000000953674,1280,1295.7000002861023,1311.7000002861023,1327.8000001907349,1344,1359.9000000953674,1375.9000000953674,1391.9000000953674,1407.9000000953674,1424.1000003814697,1439.9000000953674,1463.8000001907349,1479.9000000953674,1486,1510,1525.9000000953674,1541.8000001907349,1557.8000001907349,1573.9000000953674,1590.8000001907349,1605.9000000953674,1630.2000002861023,1646,1685.9000000953674,1702,0,16.40000009536743,32,48,64.09999990463257,80,96.09999990463257,110,126,141.90000009536743,166,182,198,213.90000009536743,230,246,262.09999990463257,278,302,310,334.30000019073486,342.09999990463257,366.2000002861023,381.90000009536743,396,412,430.09999990463257,444,452,532,548,564,580,596.0999999046326,620"
"149444749251572",6,0,"2",0,"0,-4.678066678542719e-9,-4.678066678542719e-9,-1.4034200035628156e-8,-1.8712266714170877e-8,-1.8712266714170877e-8,-2.806840007125631e-8,-3.7424533428341755e-8,-4.210260010688447e-8,-4.210260010688447e-8,-3.2746466749799035e-8,-1.8712266714170877e-8,4.678066678542719e-9,4.210260010688447e-8,5.613680014251262e-8,7.484906685668351e-8,7.95271335352262e-8,7.95271335352262e-8,7.95271335352262e-8,7.484906685668351e-8,6.081486682105534e-8,5.14587334639699e-8,3.2746466749799035e-8,4.678066678542719e-9,-2.806840007125631e-8,-6.081486682105534e-8,-7.017100017814078e-8,-8.420520021376894e-8,-1.029174669279398e-7,-1.3098586699919614e-7,-1.590542670704524e-7,-1.9647880049879416e-7,-2.292252672485932e-7,-3.134304674623622e-7,-3.6956726760487484e-7,-4.1634793439030195e-7,-4.631286011757291e-7,-5.099092679611564e-7,-5.520118680680408e-7,-5.800802681392972e-7,-6.081486682105535e-7,-6.17504801567639e-7,-6.268609349247244e-7,-6.362170682818096e-7,-6.50251268317438e-7,-6.549293349959806e-7,-6.596074016745234e-7,-6.689635350316089e-7,-6.783196683886943e-7,-6.876758017457797e-7,-6.970319351028649e-7,-7.063880684599504e-7,-7.157442018170358e-7,-7.391345352097497e-7,-7.718810019595487e-7,-7.812371353166341e-7,-8.046274687093475e-7,-8.093055353878903e-7,0.0015363893708337138,0.0015455209569902291,0.0015615012327641312,0.0015866130946945486,0.0016254223358597387,0.0016642315770249293,0.0017053237147292486,0.001760113231668341,0.001814902748607433,0.0018696922655465254,0.0019313304721030042,0.0019587252305725503,0.001981554195963839,0.002006666057894256,0.0020317779198246737,0.002056889781755091,0.002086567436763766,0.0021048306090767966,0.002132225367546343,0.0021367911606246003,0.0021527714363985028,0.002155054332937631,0.0021641859190941466,0.0021687517121724044,0.0021733175052506618,0.0021778832983289195,0.0021801661948680487,0.0021801661948680487,0.0021801661948680487,0.002175600401789791,0.0021664688156332757,0.00215733722947676,0.0021527714363985028,0.002148205643320245,0.002145922746781116,1.4227467811158798,1.4163090128755365,1.4120171673819744,1.407725321888412,1.4034334763948497,1.4012875536480687,1.3969957081545064,1.3927038626609443,1.390557939914163,1.388412017167382,1.386266094420601,1.3841201716738198,1.3819742489270386,1.3798283261802575,1.3755364806866952,1.3733905579399142,1.3690987124463518,1.3669527896995708,1.3626609442060085,1.3605150214592274,1.3605150214592274,1.3583690987124464,1.3562231759656653,1.354077253218884,1.3476394849785407,1.3369098712446352,1.3111587982832618,1.2639484978540771,1.242489270386266,1.2296137339055795,1.2231759656652361,1.2188841201716738,1.2124463519313304,1.2081545064377683,1.1995708154506437,1.1931330472103003,1.1781115879828326,1.1695278969957081,1.1566523605150214,1.1394849785407726,1.1180257510729614,1.0965665236051503,1.0815450643776825,1.0665236051502145,1.053648068669528,1.0429184549356223,1.03862660944206,1.0321888412017168,1.0278969957081545,1.0214592274678111,1.0171673819742488,1.0128755364806867,1.0107296137339057,1.0064377682403434,1.0064377682403434,1.002145922746781,1.002145922746781,1.002145922746781,1,1,1,1","570,569,568,568,567,566,566,565,565,562,552,542,511,455,423,394,371,352,336,321,309,299,283,264,245,226,215,202,184,169,160,150,140,120,109,100,93,87,79,74,71,69,67,66,64,64,64,63,63,63,63,63,62,61,60,59,59,59,576,575,569,556,533,505,473,433,389,349,300,271,245,219,193,170,148,131,111,104,92,88,78,73,66,61,59,57,56,56,56,57,58,58,58,561,563,564,564,564,564,563,563,562,562,561,560,560,560,558,557,555,554,553,553,552,552,549,542,533,514,474,397,361,336,319,306,295,282,265,260,246,238,229,219,207,194,184,177,170,163,158,149,142,135,127,119,111,104,97,77,75,72,71,70,69,68","0,63.90000009536743,80,315.30000019073486,357.90000009536743,437.80000019073486,493.80000019073486,509.90000009536743,557.9000000953674,875.8000001907349,889.8000001907349,907.9000000953674,921.9000000953674,946,962.4000000953674,977.8000001907349,993.8000001907349,1009.8000001907349,1025.8000001907349,1041.8000001907349,1057.8000001907349,1074,1090,1105.8000001907349,1121.9000000953674,1146.1000003814697,1162,1177.9000000953674,1191.9000000953674,1207.9000000953674,1223.9000000953674,1239.8000001907349,1255.9000000953674,1280,1295.7000002861023,1311.7000002861023,1327.8000001907349,1344,1359.9000000953674,1375.9000000953674,1391.9000000953674,1407.9000000953674,1424.1000003814697,1439.9000000953674,1463.8000001907349,1479.9000000953674,1486,1510,1525.9000000953674,1541.8000001907349,1557.8000001907349,1573.9000000953674,1590.8000001907349,1605.9000000953674,1630.2000002861023,1646,1685.9000000953674,1702,0,16.40000009536743,32,48,64.09999990463257,80,96.09999990463257,110,126,141.90000009536743,166,182,198,213.90000009536743,230,246,262.09999990463257,278,302,310,334.30000019073486,342.09999990463257,366.2000002861023,381.90000009536743,396,412,430.09999990463257,444,452,532,548,564,580,596.0999999046326,620,0,40.09999990463257,86,118.19999980926514,150,166.19999980926514,182.19999980926514,198.09999990463257,206.19999980926514,230.09999990463257,238.09999990463257,262.19999980926514,278.19999980926514,286.19999980926514,310.09999990463257,326.19999980926514,350,366,382.09999990463257,412.09999990463257,420.09999990463257,444.09999990463257,580.0999999046326,596.0999999046326,612.0999999046326,628.1999998092651,644.0999999046326,668.3000001907349,682.0999999046326,698.1999998092651,714.1999998092651,730.0999999046326,746.1999998092651,762,786,794.0999999046326,818.3000001907349,834,850.0999999046326,866.3000001907349,882.0999999046326,898.0999999046326,914.0999999046326,930.0999999046326,946.1999998092651,960.0999999046326,976.1999998092651,1000.0999999046326,1016,1032.1999998092651,1048.0999999046326,1064.0999999046326,1080.0999999046326,1096.0999999046326,1112.6999998092651,1160.5,1169.0999999046326,1184.0999999046326,1200.0999999046326,1208.0999999046326,1309.9000000953674,1374.0999999046326"
"149444749251572",1,1,"3",0,"0,-5.051907860197321e-12,-5.051907860197321e-12,-1.515572358059196e-11,-2.0207631440789284e-11,-2.0207631440789284e-11,-3.031144716118392e-11,-4.041526288157857e-11,-4.546717074177588e-11,-4.546717074177588e-11,-3.536335502138125e-11,-2.0207631440789284e-11,5.051907860197321e-12,4.546717074177588e-11,6.062289432236784e-11,8.083052576315714e-11,8.588243362335442e-11,8.588243362335442e-11,8.588243362335442e-11,8.083052576315714e-11,6.567480218256517e-11,5.557098646217052e-11,3.536335502138125e-11,5.051907860197321e-12,-3.031144716118392e-11,-6.567480218256517e-11,-7.577861790295981e-11,-9.093434148355176e-11,-1.1114197292434104e-10,-1.41453420085525e-10,-1.7176486724670885e-10,-2.1218013012828744e-10,-2.475434851496687e-10,-3.3847782663322054e-10,-3.9910072095558836e-10,-4.496197995575615e-10,-5.001388781595347e-10,-5.506579567615079e-10,-5.961251275032839e-10,-6.264365746644678e-10,-6.567480218256517e-10,-6.668518375460465e-10,-6.769556532664411e-10,-6.870594689868354e-10,-7.022151925674276e-10,-7.072671004276249e-10,-7.123190082878223e-10,-7.224228240082169e-10,-7.325266397286116e-10,-7.426304554490062e-10,-7.527342711694006e-10,-7.628380868897952e-10,-7.729419026101898e-10,-7.982014419111767e-10,-8.335647969325579e-10,-8.436686126529526e-10,-8.68928151953939e-10,-8.739800598141363e-10,0.0000016591677870774447,0.0000016690291112205499,0.000001686286428470984,0.0000017134050698645234,0.00000175531569747272,0.0000017972263250809173,0.0000018416022837248904,0.0000019007702285835215,0.0000019599381734421524,0.0000020191061183007833,0.0000020856700562667434,0.0000021152540286960586,0.000002139907339053822,0.000002167025980447361,0.0000021941446218409003,0.0000022212632632344393,0.000002253312566699531,0.0000022730352149857415,0.000002302619187415057,0.0000023075498494866092,0.000002324807166737044,0.0000023272724977728195,0.000002337133821915925,0.000002342064483987478,0.00000234699514605903,0.0000023519258081305827,0.0000023543911391663594,0.0000023543911391663594,0.0000023543911391663594,0.0000023494604770948065,0.0000023395991529517016,0.000002329737828808596,0.000002324807166737044,0.0000023198765046654913,0.0000023174111736297146,0.001536443608116501,0.0015294913745956117,0.0015248565522483525,0.001520221729901093,0.0015155869075538335,0.0015132694963802037,0.0015086346740329443,0.0015039998516856849,0.001501682440512055,0.0014993650293384255,0.0014970476181647959,0.001494730206991166,0.0014924127958175363,0.0014900953846439067,0.001485460562296647,0.0014831431511230174,0.0014785083287757578,0.0014761909176021282,0.0014715560952548688,0.001469238684081239,0.001469238684081239,0.0014669212729076094,0.0014646038617339798,0.00146228645056035,0.0014553342170394608,0.0014437471611713124,0.0014159382270877558,0.001364955181267902,0.0013417810695316047,0.0013278766024898267,0.0013209243689689374,0.001316289546621678,0.0013093373131007888,0.0013047024907535294,0.0012954328460590104,0.0012884806125381214,0.0012722587343227134,0.0012629890896281946,0.0012490846225864161,0.0012305453331973785,0.0012073712214610815,0.0011841971097247843,0.0011679752315093763,0.0011517533532939682,0.00113784888625219,0.0011262618303840414,0.0011216270080367818,0.001114674774515893,0.0011100399521686334,0.0011030877186477442,0.0010984528963004848,0.0010938180739532254,0.0010915006627795958,0.0010868658404323361,0.0010868658404323361,0.0010822310180850767,0.0010822310180850767,0.0010822310180850767,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.7278617710583153,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7300215982721382,0.7311015118790497,0.7365010799136069,0.7473002159827213,0.7678185745140389,0.7980561555075594,0.8304535637149028,0.8639308855291576,0.896328293736501,0.9211663066954644,0.937365010799136,0.9503239740820735,0.9665226781857451,0.9751619870410367,0.9827213822894169,0.9913606911447084,1,1.0075593952483801,1.0129589632829374,1.0151187904967602,1.0183585313174945,1.0205183585313176,1.0215982721382288,1.0226781857451404,1.0237580993520519,1.0237580993520519,1.0237580993520519,1.0237580993520519,1.0215982721382288,1.0183585313174945,1.0129589632829374,1.0086393088552916,1.0032397408207343,1.0010799136069115,1","570,569,568,568,567,566,566,565,565,562,552,542,511,455,423,394,371,352,336,321,309,299,283,264,245,226,215,202,184,169,160,150,140,120,109,100,93,87,79,74,71,69,67,66,64,64,64,63,63,63,63,63,62,61,60,59,59,59,576,575,569,556,533,505,473,433,389,349,300,271,245,219,193,170,148,131,111,104,92,88,78,73,66,61,59,57,56,56,56,57,58,58,58,561,563,564,564,564,564,563,563,562,562,561,560,560,560,558,557,555,554,553,553,552,552,549,542,533,514,474,397,361,336,319,306,295,282,265,260,246,238,229,219,207,194,184,177,170,163,158,149,142,135,127,119,111,104,97,77,75,72,71,70,69,68,574,574,573,571,561,557,548,536,531,525,522,520,519,518,517,513,505,487,459,423,383,339,291,252,225,205,184,173,162,152,140,130,122,116,109,104,101,98,94,91,89,87,85,82,80,78,75,74,72","0,63.90000009536743,80,315.30000019073486,357.90000009536743,437.80000019073486,493.80000019073486,509.90000009536743,557.9000000953674,875.8000001907349,889.8000001907349,907.9000000953674,921.9000000953674,946,962.4000000953674,977.8000001907349,993.8000001907349,1009.8000001907349,1025.8000001907349,1041.8000001907349,1057.8000001907349,1074,1090,1105.8000001907349,1121.9000000953674,1146.1000003814697,1162,1177.9000000953674,1191.9000000953674,1207.9000000953674,1223.9000000953674,1239.8000001907349,1255.9000000953674,1280,1295.7000002861023,1311.7000002861023,1327.8000001907349,1344,1359.9000000953674,1375.9000000953674,1391.9000000953674,1407.9000000953674,1424.1000003814697,1439.9000000953674,1463.8000001907349,1479.9000000953674,1486,1510,1525.9000000953674,1541.8000001907349,1557.8000001907349,1573.9000000953674,1590.8000001907349,1605.9000000953674,1630.2000002861023,1646,1685.9000000953674,1702,0,16.40000009536743,32,48,64.09999990463257,80,96.09999990463257,110,126,141.90000009536743,166,182,198,213.90000009536743,230,246,262.09999990463257,278,302,310,334.30000019073486,342.09999990463257,366.2000002861023,381.90000009536743,396,412,430.09999990463257,444,452,532,548,564,580,596.0999999046326,620,0,40.09999990463257,86,118.19999980926514,150,166.19999980926514,182.19999980926514,198.09999990463257,206.19999980926514,230.09999990463257,238.09999990463257,262.19999980926514,278.19999980926514,286.19999980926514,310.09999990463257,326.19999980926514,350,366,382.09999990463257,412.09999990463257,420.09999990463257,444.09999990463257,580.0999999046326,596.0999999046326,612.0999999046326,628.1999998092651,644.0999999046326,668.3000001907349,682.0999999046326,698.1999998092651,714.1999998092651,730.0999999046326,746.1999998092651,762,786,794.0999999046326,818.3000001907349,834,850.0999999046326,866.3000001907349,882.0999999046326,898.0999999046326,914.0999999046326,930.0999999046326,946.1999998092651,960.0999999046326,976.1999998092651,1000.0999999046326,1016,1032.1999998092651,1048.0999999046326,1064.0999999046326,1080.0999999046326,1096.0999999046326,1112.6999998092651,1160.5,1169.0999999046326,1184.0999999046326,1200.0999999046326,1208.0999999046326,1309.9000000953674,1374.0999999046326,0,15.699999809265137,95.59999990463257,111.59999990463257,135.5,143.69999980926514,159.69999980926514,183.7999997138977,199.69999980926514,215.59999990463257,231.40000009536743,245.7999997138977,253.69999980926514,269.7999997138977,285.7999997138977,349.7999997138977,365.59999990463257,381.7999997138977,397.69999980926514,413.59999990463257,429.69999980926514,445.69999980926514,461.69999980926514,477.69999980926514,493.69999980926514,509.69999980926514,531.5999999046326,547.7999997138977,563.6999998092651,581.6999998092651,595.6999998092651,611.7999997138977,627.6999998092651,643.6999998092651,667.6999998092651,683.6999998092651,699.6999998092651,716,731.7999997138977,747.7999997138977,763.7999997138977,779.6999998092651,795.7999997138977,811.5999999046326,827.6999998092651,841.6999998092651,865.6999998092651,881.7999997138977,897.7999997138977"
