"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"927164419881364","person",0,1,1,"kind","NO ANSWER",1,0,2505,21,1006
"927164419881364","person",4,1,3,"bad","NO ANSWER",1,0,2507,21,1009
"927164419881364","person",2,1,1,"kind","NO ANSWER",1,0,2512,23,1013
"927164419881364","person",1,1,3,"bad","NO ANSWER",1,0,2518,25,1018
"927164419881364","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2518,21,1010
"927164419881364","person",2,1,3,"bad","NO ANSWER",1,0,2514,22,1008
"927164419881364","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2515,21,1016
"927164419881364","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2509,21,1006
"927164419881364","person",1,1,1,"kind","NO ANSWER",1,0,2507,21,1003
"927164419881364","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2505,22,1014
"927164419881364","person",3,1,2,"trustworthy","NO ANSWER",1,0,2511,22,1001
"927164419881364","person",0,1,0,"good","NO ANSWER",1,0,2507,22,1010
"927164419881364","person",3,1,3,"bad","NO ANSWER",1,0,2508,21,1011
"927164419881364","person",1,1,0,"good","NO ANSWER",1,0,2504,22,1005
"927164419881364","person",0,1,2,"trustworthy","NO ANSWER",1,0,2505,20,1016
"927164419881364","person",3,1,1,"kind","NO ANSWER",1,0,2516,21,1010
"927164419881364","person",2,1,2,"trustworthy","NO ANSWER",1,0,2513,25,1010
"927164419881364","person",4,1,2,"trustworthy","NO ANSWER",1,0,2516,22,1013
