"player","playerBonus"
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"791848770083073",0.15
"686066892799263",0.3
"686066892799263",0.3
"686066892799263",0.3
"686066892799263",0.3
