"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_CorrectAnswer","ibt_AnswerIsCorrect","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"95097790327994","person",3,1,5,"untrustworthy","NO ANSWER","someAnswer",0,23,753
"95097790327994","house",1,0,3,"furnished","NO ANSWER","someAnswer",0,20,759
"95097790327994","person",4,1,3,"bad","NO ANSWER","someAnswer",0,22,752
"95097790327994","house",2,0,0,"leaky","NO ANSWER","someAnswer",0,21,765
"95097790327994","person",2,1,1,"kind","NO ANSWER","someAnswer",0,22,762
"95097790327994","house",3,0,1,"roomy","NO ANSWER","someAnswer",0,22,750
"95097790327994","person",1,1,3,"bad","NO ANSWER","someAnswer",0,20,754
"95097790327994","house",4,0,3,"furnished","NO ANSWER","someAnswer",0,21,759
