"player","xCoor","yCoor","tCoor"
"866761636788555","0,-0.005405405405405273,-0.0162162162162161,-0.027027027027026928,-0.03243243243243248,-0.04324324324324303,-0.04864864864864858,-0.054054054054053856,-0.07027027027027023,-0.08108108108108107,-0.08648648648648634,-0.09729729729729716,-0.10270270270270272,-0.10810810810810799,-0.11351351351351355,-0.11891891891891881,-0.12432432432432437,-0.14054054054054047,-0.14594594594594576,-0.1513513513513513,-0.16216216216216214,-0.1675675675675674,-0.17837837837837822,-0.18918918918918906,-0.1945945945945946,-0.1999999999999999,-0.2108108108108107,-0.21621621621621626,-0.23783783783783763,-0.24864864864864847,-0.254054054054054,-0.2702702702702701,-0.28108108108108093,-0.2972972972972973,-0.3081081081081082,-0.3135135135135134,-0.3297297297297298,-0.3351351351351351,-0.34054054054054034,-0.3567567567567567,-0.3675675675675676,-0.3837837837837837,-0.3945945945945945,-0.4054054054054053,-0.4216216216216217,-0.43243243243243223,-0.4432432432432431,-0.4594594594594595,-0.4702702702702703,-0.4864864864864864,-0.4972972972972972,-0.5135135135135136,-0.5243243243243244,-0.535135135135135,-0.5459459459459458,-0.5567567567567566,-0.5675675675675674,-0.5837837837837838,-0.6,-0.6108108108108108,-0.6216216216216216,-0.6324324324324324,-0.6432432432432432,-0.654054054054054,-0.664864864864865,-0.6756756756756758,-0.6864864864864866,-0.7027027027027026,-0.7135135135135134,-0.7243243243243244,-0.7351351351351352,-0.745945945945946,-0.7567567567567568,-0.7675675675675676,-0.7783783783783784,-0.7891891891891892,-0.8000000000000002,-0.810810810810811,-0.8162162162162162,-0.827027027027027,-0.8324324324324324,-0.8324324324324324,-0.8432432432432432,-0.8486486486486488,-0.8594594594594596,-0.8648648648648648,-0.8756756756756756,-0.8810810810810812,-0.8864864864864864,-0.891891891891892,-0.918918918918919,-0.9243243243243245,-0.9243243243243245,-0.935135135135135,-0.935135135135135,-0.9405405405405406,-0.9513513513513512,-0.9567567567567566,-0.9621621621621622,-0.9675675675675678,-0.9729729729729728,-0.9783783783783784,-0.983783783783784,-0.08108108108108107,-0.07027027027027023,-0.054054054054053856,-0.03783783783783776,-0.027027027027026928,-0.010810810810810827,0,0.005405405405405555,0.010810810810810827,0.016216216216216384,0.021621621621621654,0.03243243243243248,0.037837837837838034,0.048648648648648866,0.05945945945945941,0.07027027027027023,0.08648648648648662,0.1189189189189191,0.1351351351351352,0.16216216216216214,0.18918918918918934,0.22162162162162183,0.24864864864864875,0.2810810810810812,0.32432432432432456,0.3351351351351354,0.3729729729729731,0.437837837837838,0.4864864864864867,0.5297297297297299,0.5783783783783786,0.6216216216216217,0.6648648648648651,0.7081081081081082,0.7459459459459461,0.7729729729729732,0.7891891891891895,0.8000000000000002,0.8270270270270271,0.837837837837838,0.8486486486486489,0.864864864864865,0.8702702702702705,0.8810810810810813,0.891891891891892,0.8972972972972975,0.9081081081081083,0.9243243243243245,0.9351351351351354,0.9459459459459462,0.956756756756757,0.9729729729729732,0.9945945945945948,1.0162162162162163,1.0432432432432435,1.0918918918918923,1.1351351351351353,1.156756756756757,1.1729729729729732,1.1945945945945948,1.2054054054054057,1.2162162162162165,1.2270270270270272,1.237837837837838,1.248648648648649,1.2540540540540543,1.2594594594594595,1.2702702702702704,1.2810810810810813,1.286486486486487,1.286486486486487,0.04324324324324331,0.037837837837838034,0.021621621621621654,0.005405405405405555,-0.021621621621621654,-0.054054054054053856,-0.09729729729729716,-0.15675675675675657,-0.2108108108108107,-0.2702702702702701,-0.3297297297297298,-0.3837837837837837,-0.4378378378378378,-0.4972972972972972,-0.5459459459459458,-0.5837837837837838,-0.6270270270270268,-0.6702702702702702,-0.7081081081081082,-0.7513513513513512,-0.7891891891891892,-0.8162162162162162,-0.854054054054054,-0.9027027027027028,-0.935135135135135,-0.9513513513513512,-0.9675675675675678,-0.983783783783784,-1,-1","41,52,61,71,79,86,93,100,109,115,122,128,132,135,137,141,145,151,156,162,172,179,186,193,201,209,218,228,242,252,261,271,280,290,299,308,314,321,328,339,346,356,364,371,377,384,391,399,407,417,423,429,434,440,445,449,454,458,464,468,471,474,477,480,482,484,486,489,491,493,495,497,499,501,503,505,507,509,510,513,514,515,518,520,522,524,526,528,529,530,534,534,535,536,537,537,538,539,539,540,541,541,542,49,49,49,49,49,49,50,52,53,55,57,59,63,65,70,77,85,102,117,131,148,162,179,195,219,228,246,274,293,312,330,347,363,378,392,403,413,420,430,437,444,449,452,455,457,460,462,468,470,473,476,482,488,495,501,512,519,525,530,533,537,540,542,544,546,547,548,550,551,551,552,44,50,64,83,115,159,196,234,265,297,331,363,389,420,439,453,468,479,489,499,509,517,526,540,549,555,560,565,567,568","0,15.800000190734863,31.700000286102295,47.59999990463257,63.700000286102295,79.7000002861023,93.90000009536743,109.80000019073486,133.7000002861023,150.09999990463257,165.59999990463257,181.59999990463257,197.7000002861023,213.59999990463257,229.7000002861023,245.7000002861023,261.80000019073486,277.7000002861023,293.80000019073486,309.7000002861023,331.7000002861023,347.7000002861023,363.7000002861023,379.80000019073486,395.80000019073486,411.7000002861023,427.7000002861023,443.80000019073486,467.80000019073486,483.7000002861023,500,515.8000001907349,531.7000002861023,547.8000001907349,563.7000002861023,577.8000001907349,593.7000002861023,610.2000002861023,625.7000002861023,649.7000002861023,665.7000002861023,681.7000002861023,699.8000001907349,713.7000002861023,729.7000002861023,745.7000002861023,761.8000001907349,777.8000001907349,794,815.5999999046326,831.7000002861023,847.7000002861023,863.7000002861023,879.7000002861023,895.7000002861023,911.7000002861023,927.7000002861023,943.8000001907349,967.8000001907349,984,999.7000002861023,1015.7000002861023,1031.7000002861023,1047.7000002861023,1063.7000002861023,1077.8000001907349,1093.8000001907349,1117.8000001907349,1134.0999999046326,1149.8000001907349,1165.7000002861023,1181.7000002861023,1197.7000002861023,1213.7000002861023,1229.5999999046326,1245.7000002861023,1261.8000001907349,1277.9000000953674,1285.8000001907349,1315.7000002861023,1333.7000002861023,1475.8000001907349,1491.8000001907349,1499.5999999046326,1515.5999999046326,1531.5999999046326,1545.5999999046326,1563.7000002861023,1569.7000002861023,1585.7000002861023,1689.9000000953674,1705.8000001907349,1713.8000001907349,1729.7000002861023,1745.9000000953674,1753.8000001907349,1777.7000002861023,1799.7000002861023,1831.8000001907349,1839.8000001907349,1871.7000002861023,1895.7000002861023,1927.7000002861023,0,16,32,48.09999990463257,64.59999990463257,80.19999980926514,96.19999980926514,112.2999997138977,120,144,165.7999997138977,182,198,214,230,246.09999990463257,262,286.09999990463257,302.09999990463257,318,334,350,366,382,404,414,430.09999990463257,452,468,484,500,516,532,548.0999999046326,564,580.0999999046326,596,612,636.5,650,666,682,698,714,730,746.0999999046326,766,786.1999998092651,802,818,834,849.8999996185303,868.0999999046326,882,898,920.0999999046326,936.2999997138977,952,968,984.0999999046326,1000,1016.0999999046326,1032,1048,1064,1080.0999999046326,1096,1118,1142,1174,1206,0,8.200000286102295,24.300000190734863,40.30000019073486,56.30000019073486,72.30000019073486,88.2000002861023,104.09999990463257,120.09999990463257,136.2000002861023,152.2000002861023,168.2000002861023,184.09999990463257,206.09999990463257,222.30000019073486,238.30000019073486,254.2000002861023,270.2000002861023,286.2000002861023,302.2000002861023,318.2000002861023,334.2000002861023,350.2000002861023,374.40000009536743,390.5,406.09999990463257,422.2000002861023,438.2000002861023,452.2000002861023,532"
