"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"708266482539896","house",0,0,3,"furnished","NO ANSWER",0,0,2506,20,1005
"708266482539896","house",2,0,0,"leaky","NO ANSWER",0,0,2558,21,1011
"708266482539896","house",3,0,1,"roomy","NO ANSWER",0,0,2508,21,1001
"708266482539896","house",2,0,4,"drafty","NO ANSWER",0,0,2512,21,1015
"708266482539896","house",4,0,3,"furnished","NO ANSWER",0,0,2515,20,1015
"708266482539896","house",2,0,1,"roomy","NO ANSWER",0,0,2526,30,1065
"708266482539896","person",0,1,1,"kind","NO ANSWER",1,0,2505,21,1008
"708266482539896","house",4,0,2,"wooden","NO ANSWER",0,0,2510,21,1008
"708266482539896","person",4,1,3,"bad","NO ANSWER",1,0,2509,21,1009
"708266482539896","house",2,0,5,"thatch","NO ANSWER",0,0,2526,34,1003
"708266482539896","person",2,1,1,"kind","NO ANSWER",1,0,2511,22,1017
"708266482539896","house",4,0,1,"roomy","NO ANSWER",0,0,2513,21,1014
