"player","pairIndex","answer","confidence","correct","xCoor","yCoor","tCoor","responseTime"
"152886989934336",104,1,"5",1,"-3.5,-2.5,2.5,10.5,23.5,39.5,55.5,70.5,84.5,98.5,106.5,114.5,121.5,127.5,133.5,138.5,141.5,145.5,149.5,153.5,155.5,158.5,160.5,164.5,169.5,175.5,180.5,188.5,193.5,196.5,200.5,205.5,210.5,213.5,219.5,220.5,222.5,224.5,226.5,227.5,228.5,228.5","34,38,49,66,89,124,165,202,235,274,295,312,331,343,358,369,381,394,410,419,424,428,430,433,438,443,450,457,465,472,482,489,497,503,514,517,521,524,526,526,526,527","0,8,23.899999976158142,40,56,71.89999997615814,87.89999997615814,104,118.10000002384186,142,157.89999997615814,173.79999995231628,189.89999997615814,205.89999997615814,221.89999997615814,237.89999997615814,254,272,285.89999997615814,302,318,342,358,373.89999997615814,387.89999997615814,404,420,436,451.89999997615814,468,491.89999997615814,507.89999997615814,523.8999999761581,540,564.1000000238419,572.1999999284744,589.8999999761581,604,620,628.6000000238419,644.1999999284744,745.7999999523163",745.7999999523163
"152886989934336",4,1,"4",1,"0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.5,1.5,10.5,20.5,34.5,58.5,74.5,88.5,100.5,113.5,125.5,135.5,144.5,152.5,158.5,163.5,166.5,169.5,172.5,173.5,175.5,177.5,180.5,182.5,184.5,189.5,193.5,195.5,197.5,199.5,200.5,200.5,201.5,201.5,200.5,198.5,196.5,194.5,192.5,190.5,187.5,182.5,179.5,177.5,174.5,172.5,170.5,167.5,165.5,162.5,160.5,158.5,156.5,155.5,153.5,152.5,151.5,150.5,149.5,149.5,150.5,152.5,155.5,158.5,166.5,173.5,181.5,192.5,195.5,197.5,199.5,201.5,203.5,204.5","37,39,41,43,46,48,49,50,50,51,56,61,66,89,107,138,201,245,279,308,332,355,375,394,410,423,434,443,456,464,471,479,488,494,501,507,513,520,522,523,524,524,525,525,525,525,525,523,521,519,517,513,508,504,500,495,491,488,485,483,478,476,475,473,471,469,468,467,466,466,465,465,468,473,481,491,501,511,524,529,532,534,536,537,537","0,8.100000023841858,24,40,63.89999997615814,77.89999997615814,86,142,166.10000002384186,1406.1000000238419,1422,1432,1438,1462,1478,1491.8999999761581,1515.8999999761581,1531.8999999761581,1547.8999999761581,1563.8999999761581,1579.8999999761581,1595.8999999761581,1612,1627.7999999523163,1643.8999999761581,1659.8999999761581,1676,1692.1000000238419,1715.7999999523163,1732,1747.8999999761581,1761.8999999761581,1777.7999999523163,1794,1810,1826,1842.7999999523163,1866.1000000238419,1882,1898.2999999523163,1913.7999999523163,1931.8999999761581,1937.7999999523163,1954.1999999284744,2050.6999999284744,2080.100000023842,2111.899999976158,2127.899999976158,2144,2160,2175.899999976158,2199.899999976158,2215.7999999523163,2231.899999976158,2248,2263.899999976158,2279.899999976158,2295.899999976158,2311.899999976158,2326,2350,2366,2382,2397.899999976158,2414,2431.899999976158,2438,2454.100000023842,2470.100000023842,2494,2502,2582,2596,2612,2628,2644,2660,2676,2700.2999999523163,2716.1999999284744,2732,2747.899999976158,2763.899999976158,2780.1999999284744,2806.1999999284744",2806.1999999284744
"152886989934336",82,1,"5",1,"-3.5,-2.5,0.5,7.5,15.5,19.5,34.5,46.5,57.5,70.5,82.5,89.5,100.5,103.5,104.5,107.5,110.5,111.5,111.5,112.5,113.5,117.5,125.5,132.5,155.5,168.5,177.5,187.5,195.5,205.5,207.5,209.5,211.5,213.5,215.5,217.5,219.5,221.5,223.5,224.5,224.5,225.5,225.5,225.5","38,42,49,70,83,91,122,148,177,203,227,245,266,275,279,285,288,290,291,291,292,297,313,329,375,401,424,442,453,468,475,479,484,488,490,492,494,497,499,502,504,506,507,508","0,8,27.899999976158142,47.799999952316284,63.89999997615814,71.79999995231628,95.69999992847443,111.69999992847443,127.79999995231628,143.79999995231628,158,174,198.19999992847443,213.89999997615814,221.89999997615814,237.89999997615814,261.89999997615814,278,293.89999997615814,365.89999997615814,389.7999999523163,397.89999997615814,413.7999999523163,421.89999997615814,443.89999997615814,460,476.1999999284744,492,507.89999997615814,531.7999999523163,547.7999999523163,563.6999999284744,579.7999999523163,595.8999999761581,611.7999999523163,627.8999999761581,643.8999999761581,659.8999999761581,675.8999999761581,697.7999999523163,713.7999999523163,729.8999999761581,747.8999999761581,762.2999999523163",762.2999999523163
"152886989934336",20,0,"5",1,"5.5,4.5,3.5,-8.5,-20.5,-33.5,-54.5,-91.5,-136.5,-175.5,-210.5,-247.5,-265.5,-276.5,-285.5,-293.5,-297.5,-300.5,-303.5,-305.5,-306.5,-308.5,-311.5,-312.5,-313.5,-310.5,-305.5,-298.5,-290.5,-283.5,-275.5,-267.5,-264.5,-263.5,-259.5,-257.5,-256.5,-255.5,-254.5,-253.5","29,29,30,51,71,100,137,195,256,316,363,420,451,477,496,512,525,535,543,550,557,563,570,574,575,574,572,570,567,562,557,552,550,549,546,545,545,545,545,545","0,16.199999928474426,24,47.89999997615814,63.799999952316284,79.89999997615814,95.89999997615814,111.79999995231628,127.89999997615814,143.79999995231628,158,181.69999992847443,197.79999995231628,214,230.09999990463257,245.89999997615814,261.89999997615814,278,293.89999997615814,310,325.89999997615814,341.89999997615814,357.89999997615814,381.6999999284744,397.89999997615814,443.89999997615814,459.7999999523163,475.89999997615814,491.89999997615814,507.7999999523163,524.1999999284744,547.8999999761581,563.7999999523163,571.8999999761581,595.7999999523163,611.8999999761581,619.7999999523163,644,667.8999999761581,698.2999999523163",698.2999999523163
"152886989934336",67,0,"3",1,"11.5,17.5,25.5,36.5,60.5,80.5,99.5,121.5,130.5,136.5,140.5,142.5,145.5,147.5,149.5,151.5,156.5,158.5,160.5,170.5,172.5,174.5,177.5,178.5,179.5,179.5,179.5,176.5,174.5,172.5,171.5,169.5,167.5,160.5,149.5,125.5,83.5,41.5,-0.5,-26.5,-55.5,-91.5,-135.5,-173.5,-186.5,-192.5,-193.5,-194.5,-194.5,-194.5,-194.5,-194.5,-193.5,-192.5,-192.5,-192.5,-192.5,-194.5,-196.5,-196.5","33,45,59,81,119,149,179,209,220,229,237,244,250,256,259,262,271,274,279,298,305,311,316,319,325,328,331,338,341,343,345,347,349,356,366,377,398,419,437,446,458,471,487,501,507,511,513,515,518,520,523,525,528,532,535,537,539,542,543,544","0,14,30,50.10000002384186,62,78,94.10000002384186,118,134,150,166,182,198,214,229.89999997615814,245.89999997615814,267.89999997615814,278,300,315.89999997615814,331.89999997615814,347.89999997615814,364.10000002384186,380,395.89999997615814,412.10000002384186,428,451.89999997615814,467.89999997615814,483.89999997615814,500,515.8999999761581,529.8999999761581,545.8999999761581,561.8999999761581,578,601.8999999761581,618,633.8999999761581,649.8999999761581,665.8999999761581,681.8999999761581,699.8999999761581,713.7999999523163,730.1000000238419,746,762.1000000238419,778.3999999761581,802,816,832,850,864,880,896,912,927.8999999761581,951.8999999761581,967.7999999523163,975.8999999761581",975.8999999761581
"152886989934336",91,0,"3",1,"1.5,-0.5,-3.5,-7.5,-12.5,-17.5,-20.5,-21.5,-24.5,-26.5,-28.5,-30.5,-32.5,-34.5,-36.5,-38.5,-40.5,-44.5,-45.5,-47.5,-49.5,-50.5,-51.5,-52.5,-52.5,-54.5,-54.5,-55.5,-55.5,-55.5,-55.5,-55.5,-56.5,-56.5,-56.5,-56.5,-56.5,-56.5,-56.5,-56.5,-56.5,-56.5,-54.5,-52.5,-50.5,-48.5,-45.5,-43.5,-42.5,-40.5,-39.5,-38.5,-38.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-37.5,-38.5,-39.5,-41.5,-44.5,-50.5,-55.5,-58.5,-66.5,-80.5,-92.5,-107.5,-118.5,-128.5,-133.5,-157.5,-161.5,-174.5,-184.5,-194.5,-204.5,-214.5,-219.5,-237.5,-241.5,-243.5,-244.5,-244.5,-245.5,-247.5","37,42,46,53,60,70,75,77,81,84,86,88,90,92,95,101,106,115,120,126,133,140,147,152,159,163,167,170,174,176,178,180,182,184,186,190,193,196,200,204,206,208,210,212,214,216,219,221,222,224,226,227,228,229,230,231,232,233,234,236,237,238,239,241,243,245,247,249,250,256,263,269,276,283,291,309,319,327,337,362,380,398,412,421,426,448,452,463,472,480,489,499,504,521,527,529,531,532,533,534","0,7.800000071525574,15.800000071525574,31.700000047683716,46.10000002384186,69.80000007152557,85.80000007152557,97.90000009536743,117.70000004768372,133.70000004768372,149.80000007152557,165.80000007152557,181.70000004768372,197.70000004768372,213.80000007152557,229.80000007152557,245.70000004768372,269.8000000715256,285.8000000715256,299.8000000715256,317.8000000715256,331.8000000715256,347.8000000715256,363.8000000715256,379.8000000715256,395.7000000476837,419.8000000715256,435.8000000715256,451.7000000476837,469.7000000476837,483.8000000715256,499.8000000715256,515.8000000715256,531.8000000715256,547.9000000953674,569.7000000476837,585.6000000238419,603.7000000476837,618.1000000238419,633.8000000715256,649.8000000715256,665.8000000715256,685.8000000715256,697.9000000953674,713.8000000715256,729.8000000715256,753.6000000238419,769.7000000476837,777.8000000715256,801.8000000715256,817.7000000476837,833.9000000953674,841.8000000715256,863.8000000715256,881.8000000715256,1071.9000000953674,1095.8000000715256,1119.9000000953674,1128,1149.9000000953674,1165.8000000715256,1181.8000000715256,1190,1213.8000000715256,1237.8000000715256,1253.8000000715256,1269.8000000715256,1285.7000000476837,1293.9000000953674,1317.8000000715256,1333.8000000715256,1349.8000000715256,1365.8000000715256,1381.8000000715256,1401.8000000715256,1419.8000000715256,1435.8000000715256,1451.8000000715256,1467.8000000715256,1483.8000000715256,1499.8000000715256,1515.8000000715256,1531.8000000715256,1547.8000000715256,1559.8000000715256,1587.7000000476837,1595.8000000715256,1620,1635.8000000715256,1651.7000000476837,1667.8000000715256,1683.8000000715256,1697.3000000715256,1713.7000000476837,1737.7000000476837,1753.7000000476837,1769.7000000476837,1786.1000000238419,1889.8000000715256,1913.9000000953674",1913.9000000953674
"152886989934336",73,1,"5",1,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5.5,12.5,25.5,45.5,69.5,93.5,116.5,138.5,149.5,159.5,165.5,173.5,176.5,180.5,183.5,187.5,191.5,194.5,196.5,198.5,201.5,203.5,205.5,207.5,210.5,212.5,215.5,217.5,219.5,219.5,220.5,220.5","39,41,42,44,45,46,47,51,55,72,104,148,198,242,277,322,345,365,380,396,406,415,423,432,446,453,458,464,469,476,483,491,498,504,516,526,533,535,536,537","0,1303.6000000238419,1311.5,1327.3999999761581,1335.6000000238419,1351.6999999284744,1573.5,1589.5,1597.6000000238419,1613.5,1629.5,1645.5,1661.5,1677.5,1693.5,1717.3999999761581,1733.3999999761581,1749.5,1765.6000000238419,1779.3999999761581,1795.3999999761581,1811.5,1827.5,1843.3999999761581,1867.5,1883.5,1899.5,1915.5,1931.6000000238419,1947.5,1963.5,1979.5,1995.6000000238419,2011.5,2033.2999999523163,2049.399999976158,2065.399999976158,2081.2999999523163,2090.100000023842,2105.600000023842",2105.600000023842
"152886989934336",31,1,"4",1,"1.5,2.5,3.5,9.5,18.5,27.5,39.5,56.5,80.5,104.5,132.5,154.5,178.5,187.5,196.5,201.5,206.5,210.5,213.5,216.5,218.5,221.5,223.5,227.5,229.5,232.5,234.5,236.5,237.5,239.5,240.5,240.5,240.5,241.5,241.5,241.5,241.5,241.5","27,28,30,36,46,58,76,106,142,184,223,257,303,327,343,358,372,383,393,402,408,419,427,441,454,465,472,478,484,489,494,498,502,506,508,510,512,514","0,3244.8000000715256,3260.8000000715256,3266.7000000476837,3282.600000023842,3298.600000023842,3314.600000023842,3330.7000000476837,3346.7000000476837,3364.7000000476837,3378.7000000476837,3396.7000000476837,3418.7000000476837,3434.7000000476837,3450.8000000715256,3466.600000023842,3482.7000000476837,3498.7000000476837,3512.7000000476837,3528.7000000476837,3544.7000000476837,3568.600000023842,3584.600000023842,3600.5,3616.600000023842,3632.600000023842,3648.600000023842,3664.600000023842,3680.8000000715256,3696.7000000476837,3712.7000000476837,3728.7000000476837,3744.8000000715256,3768.600000023842,3784.600000023842,3798.600000023842,3814.899999976158,3835.100000023842",3835.100000023842
"152886989934336",101,1,"5",1,"9.5,13.5,20.5,28.5,35.5,44.5,57.5,93.5,119.5,140.5,161.5,176.5,194.5,206.5,218.5,226.5,234.5,247.5,253.5,257.5,260.5,262.5,265.5,267.5,269.5,270.5,272.5,272.5,271.5,269.5,268.5,266.5,263.5,262.5,261.5,260.5,259.5,258.5,258.5,258.5,258.5","38,41,49,57,64,74,90,130,160,188,216,243,273,294,312,328,345,368,379,389,398,405,413,420,427,434,440,448,460,469,478,484,490,494,500,503,506,509,510,511,513","0,6,21.800000071525574,38,53.800000071525574,69.90000009536743,85.90000009536743,109.70000004768372,125.70000004768372,141.70000004768372,157.80000007152557,173.70000004768372,189.70000004768372,205.70000004768372,221.70000004768372,237.80000007152557,253.80000007152557,275.7000000476837,291.90000009536743,307.90000009536743,323.8000000715256,339.8000000715256,355.7000000476837,371.7000000476837,387.8000000715256,403.8000000715256,419.8000000715256,435.8000000715256,459.8000000715256,475.7000000476837,491.7000000476837,507.7000000476837,523.9000000953674,537.7000000476837,553.9000000953674,571.8000000715256,585.9000000953674,609.8000000715256,641.9000000953674,777.8000000715256,793.7000000476837",793.7000000476837
"152886989934336",43,1,"5",1,"-4.5,-4.5,-4.5,-4.5,-3.5,-3.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-1.5,-0.5,0.5,1.5,4.5,7.5,9.5,11.5,14.5,18.5,23.5,30.5,38.5,46.5,59.5,67.5,75.5,85.5,93.5,97.5,114.5,123.5,132.5,139.5,146.5,156.5,161.5,165.5,169.5,171.5,173.5,176.5,178.5,181.5,184.5,187.5,189.5,191.5,194.5,196.5,198.5,199.5,200.5,201.5,201.5,202.5,202.5","25,26,29,31,33,35,37,38,39,40,41,42,43,46,47,48,50,55,59,63,70,77,85,94,106,118,132,154,171,187,205,219,227,262,283,305,321,338,364,378,391,400,411,421,431,441,451,463,473,483,490,496,499,503,505,507,508,509,510,511","0,2360.2000000476837,2376.2000000476837,2384.2000000476837,2400.2000000476837,2416.2000000476837,2432.2000000476837,2440.600000023842,2456.3000000715256,2474.3000000715256,2488.5,2504.399999976158,2980.3000000715256,2996.3000000715256,3004.2000000476837,3016.2000000476837,3028.2000000476837,3044.100000023842,3068.2000000476837,3084.2000000476837,3100.2000000476837,3116.2000000476837,3132.2000000476837,3148.2000000476837,3164.3000000715256,3180.2000000476837,3196.3000000715256,3218.100000023842,3234.100000023842,3250.2000000476837,3266.2000000476837,3282.3000000715256,3296.3000000715256,3314.100000023842,3330.2000000476837,3346.3000000715256,3362.5,3378.5,3402.100000023842,3418.2000000476837,3434.2000000476837,3450,3466.100000023842,3482.2000000476837,3498.2000000476837,3512.3000000715256,3528.2000000476837,3552.2000000476837,3568.2000000476837,3584.399999976158,3600.2000000476837,3616.2000000476837,3632.2000000476837,3648.100000023842,3664.3000000715256,3680.3000000715256,3688.5,3696,3712,3830.100000023842",3830.100000023842
