"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_CorrectAnswer","ibt_AnswerIsCorrect","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"857360830631415","person",3,1,5,"untrustworthy","NO ANSWER","someAnswer",0,3015,10004
"857360830631415","house",1,0,3,"furnished","NO ANSWER","someAnswer",0,3008,10016
"857360830631415","person",4,1,3,"bad","NO ANSWER","someAnswer",0,3015,10010
"857360830631415","house",2,0,0,"leaky","NO ANSWER","someAnswer",0,3006,10015
