"player","treatment","pairIndex","pairRace","pairGender","pairType","answer","correct","confidence","xCoor","yCoor","tCoor","responseTime"
"384652122632640","c",1,1,0,"False Negative",1,1,2,"-10.5,-6.5,-1.5,4.5,10.5,19.5,31.5,43.5,55.5,73.5,87.5,103.5,122.5,137.5,149.5,160.5,173.5,182.5,195.5,198.5,203.5,205.5,207.5,210.5,211.5,212.5,215.5,218.5,220.5,221.5,222.5,223.5,224.5,226.5,227.5,228.5,228.5","29,39,47,57,66,80,95,113,133,161,186,217,249,276,297,321,347,370,397,404,420,429,439,447,454,460,471,478,484,489,492,494,496,498,500,502,505","0,16,31.90000009536743,47.90000009536743,64,80,96.10000014305115,112,127.90000009536743,151.90000009536743,168,183.90000009536743,197.90000009536743,213.90000009536743,229.90000009536743,246,262,278,301.90000009536743,309.90000009536743,333.7999999523163,349.90000009536743,365.7999999523163,381.7999999523163,395.7999999523163,413.90000009536743,435.90000009536743,451.90000009536743,467.90000009536743,483.90000009536743,499.90000009536743,518,532,547.9000000953674,564.1000001430511,580.1000001430511,604.6000001430511",604.6000001430511
"384652122632640","c",20,1,0,"False Positive",0,1,4,"4.5,4.5,5.5,6.5,6.5,8.5,10.5,12.5,14.5,16.5,17.5,18.5,19.5,22.5,30.5,46.5,65.5,82.5,99.5,109.5,118.5,122.5,124.5,124.5,124.5,124.5,120.5,105.5,83.5,53.5,25.5,5.5,-12.5,-25.5,-40.5,-49.5,-63.5,-71.5,-78.5,-85.5,-92.5,-98.5,-105.5,-112.5,-119.5,-130.5,-140.5,-148.5,-155.5,-161.5,-166.5,-173.5,-180.5,-186.5,-192.5,-197.5,-204.5,-206.5,-208.5,-209.5","31,30,32,35,39,43,47,51,60,66,70,74,80,89,110,144,185,223,257,276,294,305,312,316,319,323,327,337,349,365,384,396,408,416,423,426,432,436,438,440,443,447,451,455,461,471,478,483,489,492,494,499,502,505,509,512,516,518,521,522","0,102.20000004768372,372.09999990463257,380.09999990463257,388,404,422.09999990463257,436.2000000476837,458,474,490.09999990463257,506,526,538.2999999523163,554.0999999046326,570.0999999046326,586.0999999046326,602,626,642,656,672.0999999046326,688,704,720.0999999046326,736,752.0999999046326,776,792,808,824,840,856,869.8999998569489,886.0999999046326,902,926.0999999046326,942,958,974.0999999046326,990.0999999046326,1006.0999999046326,1022,1038.0999999046326,1054.0999999046326,1076,1092,1108,1124.0999999046326,1140,1156.0999999046326,1172,1188,1204,1220.2000000476837,1236.0999999046326,1260,1276.0999999046326,1290,1298.0999999046326",1298.0999999046326
