"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"393956514016955","person",1,1,3,"bad","NO ANSWER",1,0,2017,2009,3021
"393956514016955","person",4,1,3,"bad","NO ANSWER",1,0,2014,2004,3010
"393956514016955","person",2,1,1,"kind","NO ANSWER",1,0,2051,2015,3014
"393956514016955","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2005,2005,3002
"393956514016955","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2007,2002,3018
"393956514016955","person",2,1,3,"bad","NO ANSWER",1,0,2003,2001,3029
"393956514016955","person",1,1,1,"kind","NO ANSWER",1,0,2006,2015,3003
"393956514016955","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2067,2002,3003
"393956514016955","person",1,1,0,"good","NO ANSWER",1,0,2009,2002,3016
"393956514016955","person",2,1,2,"trustworthy","NO ANSWER",1,0,2009,2007,3016
"393956514016955","person",3,1,2,"trustworthy","NO ANSWER",1,0,2009,2011,3012
"393956514016955","person",4,1,2,"trustworthy","NO ANSWER",1,0,2017,2017,3007
"393956514016955","person",3,1,3,"bad","NO ANSWER",1,0,2005,2010,3005
"393956514016955","person",1,1,4,"cruel","NO ANSWER",1,0,2012,2015,3015
"393956514016955","person",3,1,1,"kind","NO ANSWER",1,0,2021,2004,3012
"393956514016955","person",3,1,4,"cruel","NO ANSWER",1,0,2005,2012,3014
"393956514016955","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2011,2012,3012
"393956514016955","person",4,1,1,"kind","NO ANSWER",1,0,2015,2021,3024
"393956514016955","person",2,1,4,"cruel","NO ANSWER",1,0,2017,2009,3016
"393956514016955","person",4,1,4,"cruel","NO ANSWER",1,0,2527,22,766
"393956514016955","person",1,1,2,"trustworthy","NO ANSWER",1,0,2608,77,803
"393956514016955","person",2,1,0,"good","NO ANSWER",1,0,2515,23,755
"393956514016955","person",4,1,0,"good","NO ANSWER",1,0,2515,22,753
"393956514016955","person",3,1,0,"good","NO ANSWER",1,0,2516,21,763
"393956514016955","person",4,1,"NA","NA","NO ANSWER",1,0,2508,21,752
"393956514016955","person",2,1,"NA","NA","NO ANSWER",1,0,2504,21,752
"393956514016955","person",1,1,"NA","NA","NO ANSWER",1,0,2507,22,753
"393956514016955","person",2,1,"NA","NA","NO ANSWER",1,0,2509,21,754
"393956514016955","person",3,1,"NA","NA","NO ANSWER",1,0,2510,21,767
"393956514016955","person",4,1,"NA","NA","NO ANSWER",1,0,2510,21,765
