"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"737666986465062","person",3,1,5,"untrustworthy","YES",1,1,2513,21,414
"737666986465062","house",1,0,3,"furnished","NO",0,"whoCares?",2522,23,357
"737666986465062","person",4,1,3,"bad","YES",1,1,2512,21,358
"737666986465062","house",2,0,0,"leaky","YES",0,"whoCares?",2505,22,454
"737666986465062","person",2,1,1,"kind","YES",1,1,2512,22,456
"737666986465062","house",3,0,1,"roomy","NO",0,"whoCares?",2507,22,693
"737666986465062","house",2,0,4,"drafty","YES",0,"whoCares?",2506,22,275
"737666986465062","person",1,1,3,"bad","YES",1,1,2516,23,194
"737666986465062","house",4,0,3,"furnished","NO",0,"whoCares?",2507,21,360
"737666986465062","person",3,1,2,"trustworthy","NO",1,0,2509,21,211
"737666986465062","house",2,0,1,"roomy","YES",0,"whoCares?",2508,21,326
"737666986465062","person",2,1,3,"bad","YES",1,1,2510,21,417
"737666986465062","house",4,0,2,"wooden","YES",0,"whoCares?",2510,23,697
"737666986465062","house",2,0,5,"thatch","YES",0,"whoCares?",2511,21,667
"737666986465062","house",1,0,1,"roomy","YES",0,"whoCares?",2513,22,797
"737666986465062","house",3,0,5,"thatch","NO",0,"whoCares?",2512,24,258
"737666986465062","house",4,0,1,"roomy","YES",0,"whoCares?",2517,22,521
"737666986465062","person",1,1,5,"untrustworthy","NO",1,0,2509,21,562
"737666986465062","person",2,1,2,"trustworthy","YES",1,1,2515,37,1865
"737666986465062","person",1,1,1,"kind","NO",1,0,2512,22,205
"737666986465062","house",3,0,0,"leaky","YES",0,"whoCares?",2528,41,1742
"737666986465062","person",4,1,5,"untrustworthy","NO",1,0,2510,22,681
"737666986465062","person",3,1,3,"bad","YES",1,1,2508,22,716
"737666986465062","house",1,0,5,"thatch","NO",0,"whoCares?",2518,22,637
"737666986465062","person",1,1,0,"good","YES",1,1,2510,22,570
"737666986465062","house",4,0,0,"leaky","NO",0,"whoCares?",2505,21,573
"737666986465062","person",4,1,2,"trustworthy","YES",1,1,2518,22,394
"737666986465062","house",1,0,2,"wooden","NO",0,"whoCares?",2511,20,346
"737666986465062","house",2,0,"NA","NA","YES",0,"whoCares?",2515,23,616
"737666986465062","person",1,1,4,"cruel","YES",1,1,2512,23,645
"737666986465062","house",4,0,5,"thatch","YES",0,"whoCares?",2505,21,312
"737666986465062","house",3,0,2,"wooden","NO",0,"whoCares?",2508,23,700
"737666986465062","person",3,1,1,"kind","YES",1,1,2510,22,491
"737666986465062","house",4,0,4,"drafty","NO",0,"whoCares?",2505,21,780
"737666986465062","person",3,1,4,"cruel","YES",1,1,2521,22,452
"737666986465062","house",3,0,3,"furnished","NO",0,"whoCares?",2507,21,532
"737666986465062","person",2,1,5,"untrustworthy","YES",1,1,2519,21,604
"737666986465062","house",3,0,"NA","NA","YES",0,"whoCares?",2510,21,546
"737666986465062","person",4,1,1,"kind","YES",1,1,2513,23,846
"737666986465062","person",2,1,4,"cruel","YES",1,1,2504,21,750
"737666986465062","person",4,1,4,"cruel","YES",1,1,2522,21,564
"737666986465062","house",1,0,0,"leaky","NO",0,"whoCares?",2515,21,770
"737666986465062","person",1,1,2,"trustworthy","YES",1,1,2509,21,523
"737666986465062","house",1,0,4,"drafty","NO",0,"whoCares?",2519,25,555
"737666986465062","person",2,1,0,"good","YES",1,1,2517,24,490
"737666986465062","person",4,1,0,"good","YES",1,1,2517,21,344
"737666986465062","house",4,0,"NA","NA","NO",0,"whoCares?",2513,21,643
"737666986465062","person",3,1,0,"good","YES",1,1,2510,22,695
"737666986465062","person",4,1,"NA","NA","YES",1,1,2511,22,569
"737666986465062","house",4,0,"NA","NA","NO",0,"whoCares?",2517,22,1228
"737666986465062","person",2,1,"NA","NA","YES",1,1,2510,20,795
"737666986465062","person",1,1,"NA","NA","NO",1,0,2520,21,401
